277.75,623.35,0.0,15.17,274.44,0.35,0
277.45,721.75,0.0,15.19,274.44,0.35,0
277.15,820.14,0.0,15.21,274.44,0.35,0
276.85,918.54,0.0,15.22,274.44,0.35,0
276.55,1016.93,0.0,15.24,274.44,0.35,0
276.32,1064.22,0.0,16.0,274.44,0.35,0
276.1,1111.52,0.0,16.76,274.44,0.35,0
275.88,1158.81,0.0,17.52,274.44,0.35,0
275.65,1206.1,0.0,18.28,274.44,0.35,0
275.6,1222.17,0.0,25.94,274.44,0.35,0
275.55,1238.23,0.0,33.6,274.44,0.35,0
275.5,1254.29,0.0,41.26,274.44,0.35,0
275.45,1270.36,0.0,48.92,274.44,0.35,0
275.4,1270.42,0.0,41.07,274.44,0.35,0
275.35,1270.48,0.0,33.22,274.44,0.35,0
275.3,1270.55,0.0,25.37,274.44,0.35,0
275.25,1270.61,0.0,17.52,274.44,0.35,0
275.25,1263.75,0.0,16.95,274.44,0.35,0
275.25,1256.89,0.0,16.38,274.44,0.35,0
275.25,1250.02,0.0,15.82,274.44,0.35,0
275.25,1243.16,0.0,15.25,274.44,0.35,0
275.23,1234.4,0.0,52.86,274.44,0.35,0
275.2,1225.65,0.0,90.47,274.44,0.35,0
275.17,1216.89,0.0,128.09,274.44,0.35,0
275.15,1208.13,0.0,165.7,274.44,0.35,0
275.12,1199.93,0.0,231.65,274.44,0.35,0
275.1,1191.74,0.0,297.61,274.44,0.35,0
275.07,1183.54,0.0,363.57,274.44,0.35,735
275.05,1175.34,0.0,429.52,274.44,0.35,105
274.95,1134.63,0.0,421.73,274.44,0.35,105
274.85,1093.92,0.0,413.93,274.44,0.35,0
274.75,1053.21,0.0,406.14,274.44,0.35,0
274.65,1012.5,0.0,398.34,274.44,0.35,0
274.88,1001.34,9.62,369.1,274.44,0.35,0
275.1,990.18,19.25,339.86,274.44,0.35,0
275.32,979.02,28.87,310.63,274.44,0.35,0
275.55,967.86,38.49,281.39,274.44,0.35,0
275.72,1011.5,48.64,226.46,274.44,0.35,105
275.9,1055.13,58.78,171.54,274.44,0.35,3605
276.07,1098.77,68.93,116.62,274.44,0.35,105
276.25,1142.4,79.07,61.69,274.44,0.35,0
276.3,1142.7,72.98,245.01,274.44,0.35,0
276.35,1143.0,66.88,428.32,274.44,0.35,0
276.4,1143.3,60.79,611.63,274.44,0.35,105
276.45,1143.6,54.69,794.94,274.44,0.35,0
276.62,1123.7,89.36,768.57,274.44,0.35,0
276.8,1103.8,124.03,742.2,274.44,0.35,0
276.97,1083.89,158.7,715.82,274.44,0.35,0
277.15,1063.99,193.37,689.45,274.44,0.35,105
277.12,1040.62,204.08,591.24,274.44,0.35,0
277.1,1017.26,214.78,493.03,274.44,0.35,0
277.07,993.89,225.48,394.82,274.44,0.35,105
277.05,970.52,236.18,296.61,274.44,0.35,0
276.95,958.42,210.23,279.0,274.44,0.35,0
276.85,946.32,184.28,261.38,274.44,0.35,0
276.75,934.22,158.32,243.77,274.44,0.35,0
276.65,922.12,132.37,226.15,274.44,0.35,0
276.55,924.42,99.59,178.56,274.44,0.35,0
276.45,926.71,66.81,130.96,274.44,0.35,0
276.35,929.01,34.03,83.37,274.44,0.35,0
276.25,931.3,1.25,35.77,274.44,0.35,0
275.62,941.08,0.93,45.79,274.44,0.35,0
275.0,950.86,0.62,55.81,274.44,0.35,0
274.38,960.64,0.31,65.82,274.44,0.35,0
273.75,970.42,0.0,75.84,274.44,0.35,0
273.5,979.17,0.0,83.17,274.44,0.35,0
273.25,987.93,0.0,90.5,274.44,0.35,0
273.0,996.69,0.0,97.83,274.44,0.35,0
