0,288.0,288.25,288.5,288.75,289.0,289.25,289.5,289.75,290.0,290.25,290.5,290.75,291.0,291.25,291.5,291.75,292.0,292.25,292.5,292.75,293.0,293.25,293.5,293.75,294.0,294.25,294.5,294.75,295.0,295.25,295.5,295.75,296.0,296.25,296.5,296.75,297.0,297.25,297.5,297.75,298.0,298.25,298.5,298.75,299.0,299.25,299.5,299.75,300.0,300.25,300.5,300.75,301.0,301.25,301.5,301.75,302.0,302.25,302.5,302.75,303.0,303.25,303.5,303.75,304.0,304.25,304.5,304.75,305.0,305.25,305.5,305.75,306.0,306.25,306.5,306.75,307.0,307.25,307.5,307.75,308.0,308.25,308.5,308.75,309.0,309.25,309.5,309.75,310.0,310.25,310.5,310.75,311.0,311.25,311.5,311.75,312.0,312.25,312.5,312.75
P_EL,15.46,19.5,23.53,27.57,31.6,27.69,23.77,19.86,15.95,20.09,24.23,28.38,32.52,29.29,26.06,22.83,19.6,19.94,20.27,20.61,20.95,99.4,177.85,256.31,334.76,285.0,235.24,185.48,135.72,157.33,178.95,200.56,222.17,219.83,217.49,215.15,212.8,225.25,237.69,250.14,262.58,306.55,350.51,394.47,438.44,325.47,212.5,99.54,-13.43,125.84,265.1,404.37,543.63,548.33,553.02,557.71,562.41,430.74,299.08,167.42,35.75,50.23,64.71,79.18,93.66,99.77,105.89,112.0,118.11,126.53,134.96,143.38,151.8,184.92,218.03,251.15,284.26,254.41,224.55,194.7,164.84,167.73,170.61,173.5,176.38,144.77,113.16,81.55,49.94,41.25,32.57,23.88,15.2,18.74,22.28,25.82
P_EL_HP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_PV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,28.75,43.13,57.51,63.11,68.72,74.32,79.92,78.78,77.63,76.49,75.34,73.64,71.94,70.24,68.54,61.47,54.39,47.31,40.23,36.97,33.72,30.46,27.21,22.42,17.63,12.84,8.05,6.04,4.03,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP_Carnot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_grid,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035
c_el_power,0.0054,0.0068,0.0082,0.0096,0.0111,0.0097,0.0083,0.007,0.0056,0.007,0.0085,0.0099,0.0114,0.0103,0.0091,0.008,0.0069,0.007,0.0071,0.0072,0.0073,0.0348,0.0622,0.0897,0.1172,0.0998,0.0823,0.0649,0.0475,0.0601,0.0727,0.0853,0.0979,0.099,0.1002,0.1013,0.1025,0.1064,0.1104,0.1143,0.1183,0.1331,0.1479,0.1627,0.1774,0.1354,0.0934,0.0514,0.0,0.057,0.1046,0.1522,0.1998,0.1998,0.1997,0.1997,0.1997,0.1529,0.1061,0.0593,0.0125,0.0176,0.0226,0.0277,0.0328,0.0349,0.0371,0.0392,0.0413,0.0443,0.0472,0.0502,0.0531,0.0647,0.0763,0.0879,0.0995,0.089,0.0786,0.0681,0.0577,0.0587,0.0597,0.0607,0.0617,0.0507,0.0396,0.0285,0.0175,0.0144,0.0114,0.0084,0.0053,0.0066,0.0078,0.009
c_heat_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_penalty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_cost,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.09,0.12,0.1,0.08,0.06,0.05,0.06,0.07,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.13,0.15,0.16,0.18,0.14,0.09,0.05,-0.0,0.06,0.1,0.15,0.2,0.2,0.2,0.2,0.2,0.15,0.11,0.06,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.08,0.09,0.1,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
c_el_cost_ch,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.19,0.19,0.19,0.19,0.36,0.36,0.36,0.36,0.27,0.27,0.27,0.27,0.4,0.4,0.4,0.4,0.43,0.43,0.43,0.43,0.56,0.56,0.56,0.56,0.46,0.46,0.46,0.46,0.31,0.31,0.31,0.31,0.8,0.8,0.8,0.8,0.52,0.52,0.52,0.52,0.08,0.08,0.08,0.08,0.14,0.14,0.14,0.14,0.18,0.18,0.18,0.18,0.28,0.28,0.28,0.28,0.34,0.34,0.34,0.34,0.24,0.24,0.24,0.24,0.18,0.18,0.18,0.18,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03
total_costs_ph,0.1359,0.1359,0.1359,0.1359,0.1339,0.1339,0.1339,0.1339,0.292,0.292,0.292,0.292,0.6251,0.6251,0.6251,0.6251,0.852,0.852,0.852,0.852,1.2222,1.2222,1.2222,1.2222,1.4617,1.4617,1.4617,1.4617,1.6594,1.6594,1.6594,1.6594,1.8515,1.8515,1.8515,1.8515,1.766,1.766,1.766,1.766,2.1315,2.1315,2.1315,2.1315,2.0875,2.0875,2.0875,2.0875,1.7103,1.7103,1.7103,1.7103,1.5413,1.5413,1.5413,1.5413,0.9254,0.9254,0.9254,0.9254,0.6895,0.6895,0.6895,0.6895,0.9443,0.9443,0.9443,0.9443,1.0372,1.0372,1.0372,1.0372,1.0347,1.0347,1.0347,1.0347,0.8043,0.8043,0.8043,0.8043,0.4978,0.4978,0.4978,0.4978,0.3064,0.3064,0.3064,0.3064,0.1705,0.1705,0.1705,0.1705,0.1466,0.1466,0.1466,0.1466
total_costs_ch,0.0301,0.0301,0.0301,0.0301,0.036,0.036,0.036,0.036,0.031,0.031,0.031,0.031,0.0387,0.0387,0.0387,0.0387,0.0281,0.0281,0.0281,0.0281,0.1941,0.1941,0.1941,0.1941,0.3642,0.3642,0.3642,0.3642,0.2656,0.2656,0.2656,0.2656,0.3984,0.3984,0.3984,0.3984,0.4335,0.4335,0.4335,0.4335,0.5618,0.5618,0.5618,0.5618,0.4577,0.4577,0.4577,0.4577,0.313,0.313,0.313,0.313,0.799,0.799,0.799,0.799,0.5179,0.5179,0.5179,0.5179,0.0805,0.0805,0.0805,0.0805,0.144,0.144,0.144,0.144,0.183,0.183,0.183,0.183,0.2821,0.2821,0.2821,0.2821,0.3353,0.3353,0.3353,0.3353,0.2368,0.2368,0.2368,0.2368,0.1805,0.1805,0.1805,0.1805,0.0517,0.0517,0.0517,0.0517,0.0287,0.0287,0.0287,0.0287
T_Air,275.05,275.0,274.95,274.9,274.85,274.85,274.85,274.85,274.85,274.77,274.7,274.62,274.55,274.55,274.55,274.55,274.55,274.47,274.4,274.32,274.25,274.15,274.05,273.95,273.85,273.75,273.65,273.55,273.45,273.42,273.4,273.38,273.35,273.32,273.3,273.27,273.25,273.25,273.25,273.25,273.25,273.32,273.4,273.47,273.55,273.62,273.7,273.77,273.85,273.88,273.9,273.92,273.95,273.88,273.8,273.72,273.65,273.57,273.5,273.42,273.35,273.32,273.3,273.27,273.25,273.18,273.1,273.02,272.95,272.92,272.9,272.88,272.85,272.85,272.85,272.85,272.85,272.85,272.85,272.85,272.85,272.8,272.75,272.7,272.65,272.55,272.45,272.35,272.25,272.18,272.1,272.02,271.95,271.85,271.75,271.65
T_HP_VL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_Mean,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5
HP_off,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HP_mode1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP_mode2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP_TWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP_1,9.31,9.296,9.282,9.268,9.254,9.254,9.254,9.254,9.254,9.233,9.212,9.192,9.171,9.171,9.171,9.171,9.171,9.151,9.13,9.11,9.09,9.063,9.037,9.01,8.984,8.958,8.932,8.906,8.88,8.874,8.868,8.861,8.855,8.849,8.842,8.836,8.83,8.83,8.83,8.83,8.83,8.849,8.868,8.887,8.906,8.925,8.945,8.964,8.984,8.991,8.997,9.004,9.01,8.991,8.971,8.951,8.932,8.913,8.893,8.874,8.855,8.849,8.842,8.836,8.83,8.811,8.792,8.773,8.754,8.748,8.742,8.736,8.729,8.729,8.729,8.729,8.729,8.729,8.729,8.729,8.729,8.717,8.705,8.693,8.68,8.656,8.632,8.608,8.584,8.566,8.548,8.53,8.512,8.489,8.466,8.442
COP_2,5.039,5.035,5.032,5.028,5.024,5.024,5.024,5.024,5.024,5.019,5.013,5.008,5.002,5.002,5.002,5.002,5.002,4.997,4.991,4.986,4.98,4.973,4.966,4.959,4.952,4.945,4.937,4.93,4.923,4.921,4.92,4.918,4.916,4.914,4.913,4.911,4.909,4.909,4.909,4.909,4.909,4.914,4.92,4.925,4.93,4.936,4.941,4.946,4.952,4.953,4.955,4.957,4.959,4.953,4.948,4.943,4.937,4.932,4.927,4.921,4.916,4.914,4.913,4.911,4.909,4.904,4.899,4.893,4.888,4.886,4.885,4.883,4.881,4.881,4.881,4.881,4.881,4.881,4.881,4.881,4.881,4.878,4.874,4.871,4.867,4.86,4.854,4.847,4.84,4.835,4.83,4.825,4.82,4.813,4.806,4.799
d_Temp_HP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_Temp_Hou,12.8,12.7,183.4,22.5,12.5,12.5,183.5,23.3,12.4,12.4,183.6,23.3,12.3,12.3,183.6,22.8,12.3,189.8,16.7,12.3,12.3,12.3,183.6,23.6,12.4,12.4,183.6,19.4,12.5,12.4,181.9,12.2,12.1,173.8,12.2,12.2,12.3,12.8,168.8,13.9,14.4,14.4,171.0,14.5,14.5,14.4,176.1,14.1,14.0,13.9,180.2,13.7,13.5,13.5,182.5,13.3,13.2,13.2,183.2,14.2,13.1,13.1,183.3,14.9,13.0,13.0,179.7,13.0,13.0,13.0,168.8,12.8,12.7,157.5,12.9,13.0,13.1,149.0,14.2,14.8,15.4,15.5,149.2,15.6,15.7,15.7,153.2,15.6,15.5,15.4,157.8,15.2,15.2,15.1,161.6,14.9
T_TWW,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15
