403200	12	1	1	5	16	3	257	4	3.5	1015	3.9	76	-1	0	0	1	250	-328	1
406800	12	1	1	5	17	1	260	3	3.1	1015	3.9	81	-1	0	0	1	227	-324	1
410400	12	1	1	5	18	0	218	3.1	1.7	1015	3.8	84	-1	0	0	1	207	-320	1
414000	12	1	1	5	19	0	235	3	1.8	1016	3.7	87	-1	0	0	1	200	-316	1
417600	12	1	1	5	20	1	218	2.6	1.2	1016	3.7	88	-1	0	0	1	205	-315	1
421200	12	1	1	5	21	1	218	2.9	0.9	1016	3.6	89	-1	0	0	1	212	-315	1
424800	12	1	1	5	22	1	172	2.4	0.1	1016	3.5	89	-1	0	0	1	214	-314	1
428400	12	1	1	5	23	0	173	2.2	-0.2	1016	3.4	91	-1	0	0	1	211	-313	1
432000	12	1	1	5	24	2	179	3	-0.4	1016	3.4	92	-1	0	0	1	218	-311	1
435600	12	1	1	6	1	0	169	2.5	-0.6	1016	3.4	93	-1	0	0	1	220	-311	1
439200	12	1	1	6	2	0	153	3	-1	1016	3.3	94	-1	0	0	1	212	-311	1
442800	12	1	1	6	3	0	178	3.9	-1.3	1015	3.3	94	-1	0	0	1	214	-311	1
446400	12	1	1	6	4	1	161	2.5	-1.1	1015	3.3	94	-1	0	0	1	220	-311	1
450000	12	1	1	6	5	0	159	2.8	-1.3	1015	3.3	94	-1	0	0	1	221	-311	1
453600	12	1	1	6	6	0	168	4	-1.2	1014	3.2	94	-1	0	0	1	218	-311	1
457200	12	1	1	6	7	0	168	4	-1.6	1014	3.2	94	-1	0	0	1	218	-311	1
460800	12	1	1	6	8	0	161	3.5	-1	1014	3.3	95	-1	3	7	1	218	-311	1
464400	12	1	1	6	9	1	179	4.4	-0.5	1014	3.4	94	-1	1	31	1	223	-311	1
468000	12	1	1	6	10	1	175	3.7	1.3	1014	3.5	91	-1	109	46	1	230	-313	1
471600	12	1	1	6	11	0	178	4.1	2.7	1014	3.8	87	-1	186	50	1	229	-314	1
475200	12	1	1	6	12	0	189	5.8	3.9	1014	4	84	-1	187	56	1	227	-316	1
478800	12	1	1	6	13	1	187	5.5	4.4	1013	4.1	81	-1	140	63	1	235	-319	1
482400	12	1	1	6	14	0	189	4.8	4.7	1012	4.2	79	-1	78	55	1	234	-319	1
486000	12	1	1	6	15	2	179	4.6	4.5	1012	4.2	81	5	12	26	1	238	-318	1
489600	12	1	1	6	16	3	186	4.5	3.6	1011	4.2	83	5	0	0	1	251	-316	1
493200	12	1	1	6	17	5	185	4.5	3.3	1011	4.2	86	5	0	0	1	263	-315	1
496800	12	1	1	6	18	4	199	5.7	2.9	1011	4.1	87	-1	0	0	1	267	-316	1
500400	12	1	1	6	19	4	190	3.9	2.7	1011	4.1	89	-1	0	0	1	261	-316	1
504000	12	1	1	6	20	3	203	4.6	2.2	1011	4.1	91	-1	0	0	1	256	-316	1
507600	12	1	1	6	21	5	217	4.8	2.4	1011	4.1	92	-1	0	0	1	263	-316	1
511200	12	1	1	6	22	6	213	4.3	2.8	1011	4.2	91	-1	0	0	1	281	-318	1
514800	12	1	1	6	23	7	212	3.8	3.1	1011	4.2	90	-1	0	0	1	294	-322	1
518400	12	1	1	6	24	8	222	4.1	3.8	1011	4.3	89	-1	0	0	1	308	-325	1
522000	12	1	1	7	1	8	228	4	3.7	1011	4.4	89	-1	0	0	1	317	-329	1
525600	12	1	1	7	2	8	236	3.8	3.8	1012	4.6	92	-1	0	0	1	320	-331	1
529200	12	1	1	7	3	8	222	4.1	4	1013	4.7	94	-1	0	0	1	322	-333	1
532800	12	1	1	7	4	8	230	4.2	3.9	1013	4.8	96	-1	0	0	1	321	-334	1
536400	12	1	1	7	5	8	231	3.9	4.4	1013	4.9	96	-1	0	0	1	321	-334	1
540000	12	1	1	7	6	7	230	3.4	4.8	1013	5	94	-1	0	0	1	314	-334	1
543600	12	1	1	7	7	8	221	3.3	4.7	1014	5	94	10	0	0	1	314	-333	1
547200	12	1	1	7	8	8	238	3.4	4.5	1015	4.9	94	10	0	5	1	317	-333	1
550800	12	1	1	7	9	8	218	3.2	4.6	1015	4.9	94	10	0	23	1	316	-333	1
554400	12	1	1	7	10	7	235	3.1	5.3	1016	5	93	24	2	65	1	311	-333	1
558000	12	1	1	7	11	7	232	3.4	5.8	1016	5.1	91	24	0	59	1	306	-335	1
561600	12	1	1	7	12	4	226	3.2	6.9	1016	5.3	89	56	31	136	1	289	-336	1
565200	12	1	1	7	13	4	225	3.5	6.9	1016	5.4	87	24	26	120	1	271	-337	1
568800	12	1	1	7	14	3	218	2.5	6.8	1016	5.4	88	10	18	86	1	265	-337	1
572400	12	1	1	7	15	7	198	2.5	6.7	1015	5.4	88	77	0	18	1	283	-332	1
576000	12	1	1	7	16	7	177	2.9	6.5	1016	5.4	89	20	0	0	1	305	-327	1
579600	12	1	1	7	17	5	191	3.9	5.5	1016	5.3	91	20	0	0	1	291	-324	1
583200	12	1	1	7	18	5	200	4.2	5.3	1016	5.1	91	10	0	0	1	277	-323	1
586800	12	1	1	7	19	4	205	4.2	4.6	1015	4.9	92	2	0	0	1	268	-321	1
590400	12	1	1	7	20	4	210	4.1	4	1015	4.8	93	-1	0	0	1	260	-319	1
594000	12	1	1	7	21	3	229	4.2	3.7	1015	4.7	94	-1	0	0	1	253	-316	1
597600	12	1	1	7	22	3	214	4.1	3.7	1015	4.6	94	-1	0	0	1	247	-315	1
601200	12	1	1	7	23	4	195	3.7	3	1015	4.5	93	-1	0	0	1	249	-315	1
604800	12	1	1	7	24	1	208	4.1	2.7	1015	4.3	92	-1	0	0	1	238	-315	1
608400	12	1	1	8	1	0	202	3.6	2.1	1014	4.2	93	-1	0	0	1	215	-315	1
612000	12	1	1	8	2	1	200	3.5	1.9	1014	4.1	93	-1	0	0	1	215	-315	1
615600	12	1	1	8	3	0	199	4.3	1.8	1014	4	93	-1	0	0	1	215	-314	1
619200	12	1	1	8	4	0	204	3.7	1.5	1013	4	93	-1	0	0	1	208	-314	1
622800	12	1	1	8	5	1	199	4	1.4	1013	3.9	93	-1	0	0	1	211	-313	1
626400	12	1	1	8	6	2	199	4.2	1	1012	3.8	93	-1	0	0	1	221	-313	1
630000	12	1	1	8	7	4	209	4.8	1.1	1012	3.9	94	-1	0	0	1	239	-312	1
633600	12	1	1	8	8	5	202	4	1.3	1012	3.9	94	70	5	9	1	260	-312	1
637200	12	1	1	8	9	3	218	4.4	1.7	1013	3.9	93	5	42	45	1	256	-312	1
640800	12	1	1	8	10	2	213	4.9	2.7	1013	4	90	77	109	72	1	240	-313	1
644400	12	1	1	8	11	2	217	5.4	3.9	1013	4.1	86	77	145	91	1	240	-315	1
648000	12	1	1	8	12	2	210	6.1	5.2	1013	4.2	80	20	151	95	1	247	-318	1
651600	12	1	1	8	13	4	214	6.1	5.4	1012	4.2	76	5	50	106	1	264	-323	1
655200	12	1	1	8	14	6	220	4.6	5.7	1012	4.3	76	5	6	62	1	289	-326	1
658800	12	1	1	8	15	7	208	4.3	5.8	1012	4.3	76	5	0	12	1	308	-327	1
662400	12	1	1	8	16	7	216	3.7	5.8	1012	4.3	75	5	0	0	1	315	-325	1
666000	12	1	1	8	17	7	222	4	5.6	1012	4.3	76	5	0	0	1	315	-323	1
669600	12	1	1	8	18	7	220	4.1	5.6	1012	4.4	78	2	0	0	1	316	-324	1
673200	12	1	1	8	19	8	223	3.8	5.5	1013	4.6	81	2	0	0	1	322	-325	1
676800	12	1	1	8	20	8	221	3.4	5.6	1013	4.7	83	-1	0	0	1	329	-326	1
680400	12	1	1	8	21	8	210	3.4	5.5	1013	4.7	83	5	0	0	1	329	-326	1
684000	12	1	1	8	22	8	211	3.1	5.6	1013	4.6	82	5	0	0	1	328	-327	1
687600	12	1	1	8	23	7	213	3.2	5.4	1013	4.6	83	5	0	0	1	322	-327	1
691200	12	1	1	8	24	8	239	3.1	5.2	1013	4.7	85	5	0	0	1	320	-328	1
694800	12	1	1	9	1	8	228	3.1	5.3	1013	4.8	87	73	0	0	1	325	-328	1
698400	12	1	1	9	2	8	235	2.3	4.9	1013	4.9	89	71	0	0	1	323	-328	1
702000	12	1	1	9	3	8	220	2.3	4.8	1013	5	92	71	0	0	1	322	-329	1
705600	12	1	1	9	4	8	221	1.8	4.7	1014	5	94	71	0	0	1	321	-329	1
709200	12	1	1	9	5	8	221	2.4	4.6	1014	5.2	98	71	0	0	1	321	-329	1
712800	12	1	1	9	6	8	210	2.3	4.7	1013	5.3	99	71	0	0	1	320	-329	1
716400	12	1	1	9	7	8	240	2.3	4.8	1014	5.3	99	77	0	0	1	320	-329	1
720000	12	1	1	9	8	8	258	2.4	5	1014	5.3	99	78	0	4	1	320	-329	1
723600	12	1	1	9	9	7	290	2.3	5.1	1015	5.3	98	22	1	31	1	313	-330	1
727200	12	1	1	9	10	7	277	2.8	5.3	1015	5.3	96	71	1	58	1	307	-331	1
730800	12	1	1	9	11	6	289	2.7	5.5	1016	5.3	95	22	1	73	1	299	-332	1
734400	12	1	1	9	12	7	296	2.9	5.6	1016	5.2	93	78	3	82	1	298	-332	1
738000	12	1	1	9	13	7	297	3.2	5.5	1016	5	90	22	0	53	1	303	-333	1
741600	12	1	1	9	14	7	300	3	5.4	1016	4.9	88	10	0	45	1	302	-335	1
745200	12	1	1	9	15	7	280	3	5.1	1017	4.9	88	10	0	19	1	302	-335	1
748800	12	1	1	9	16	7	289	3.2	4.7	1017	4.8	89	68	0	0	1	299	-334	1
752400	12	1	1	9	17	7	313	3.5	4.5	1018	4.7	89	23	0	0	1	297	-332	1
756000	12	1	1	9	18	6	328	3.8	4.1	1018	4.5	88	60	0	0	1	290	-330	1
759600	12	1	1	9	19	7	320	2.9	3.7	1019	4.3	86	21	0	0	1	287	-329	1
763200	12	1	1	9	20	7	313	2.5	3.6	1020	4.2	85	69	0	0	1	292	-328	1
766800	12	1	1	9	21	8	311	2.4	3.9	1020	4.1	83	68	0	0	1	298	-327	1
770400	12	1	1	9	22	8	315	3.2	3.6	1021	4	80	68	0	0	1	303	-325	1
774000	12	1	1	9	23	7	312	3.1	3.6	1022	4	82	60	0	0	1	299	-324	1
777600	12	1	1	9	24	7	311	3.9	3.5	1022	4	83	61	0	0	1	293	-322	1
781200	12	1	1	10	1	7	305	3.1	3.3	1023	4	83	61	0	0	1	292	-320	1
784800	12	1	1	10	2	6	286	2.7	3	1023	4.1	86	60	0	0	1	287	-318	1
