144000	12	1	1	2	16	8	343	2.4	2.3	1014	4.5	99	71	0	0	1	309	-312	0
147600	12	1	1	2	17	7	331	2.1	2.5	1015	4.4	98	68	0	0	1	310	-313	0
151200	12	1	1	2	18	8	0	2.9	2.3	1015	4.4	98	23	0	0	1	310	-313	0
154800	12	1	1	2	19	8	349	2.4	2.3	1015	4.4	98	2	0	0	1	315	-313	0
158400	12	1	1	2	20	8	351	2.9	2.1	1016	4.4	99	-1	0	0	1	315	-313	0
162000	12	1	1	2	21	8	333	2.4	1.9	1016	4.3	99	25	0	0	1	315	-313	0
165600	12	1	1	2	22	8	323	2.8	1.8	1017	4.3	99	1	0	0	1	314	-313	0
169200	12	1	1	2	23	7	360	2.9	1.9	1017	4.3	99	-1	0	0	1	308	-313	0
172800	12	1	1	2	24	8	350	2.2	1.8	1017	4.3	99	22	0	0	1	308	-313	0
176400	12	1	1	3	1	8	320	2.8	1.7	1018	4.3	100	2	0	0	1	314	-314	0
180000	12	1	1	3	2	7	340	2.9	1.9	1018	4.3	99	-1	0	0	1	307	-315	0
183600	12	1	1	3	3	8	330	3.6	1.8	1018	4.2	98	-1	0	0	1	306	-315	0
187200	12	1	1	3	4	8	320	3.1	1.5	1018	4.2	99	-1	0	0	1	311	-315	0
190800	12	1	1	3	5	6	321	3.2	1	1019	4.1	99	-1	0	0	1	297	-315	0
194400	12	1	1	3	6	7	341	3.6	0.6	1019	4	99	-1	0	0	1	289	-315	0
198000	12	1	1	3	7	8	330	3.2	0.2	1019	3.9	99	78	0	0	1	301	-315	0
201600	12	1	1	3	8	8	330	3.4	0.6	1020	3.9	99	22	0	0	1	306	-315	0
205200	12	1	1	3	9	8	320	3.2	0.6	1020	3.9	99	78	3	43	1	306	-315	0
208800	12	1	1	3	10	8	310	3.2	0.9	1021	4	99	22	0	54	1	306	-315	0
212400	12	1	1	3	11	7	310	3.3	1	1021	4	99	-1	0	55	1	301	-315	0
216000	12	1	1	3	12	8	320	3.2	1.2	1021	4	99	-1	0	53	1	301	-315	0
219600	12	1	1	3	13	8	320	3.5	1.4	1021	4.1	99	70	0	43	1	308	-315	0
223200	12	1	1	3	14	7	310	3.1	1.4	1021	4.1	99	15	0	23	1	304	-315	0
226800	12	1	1	3	15	7	320	3.2	1.3	1022	4.1	99	87	0	4	1	298	-315	0
230400	12	1	1	3	16	7	320	3.7	1	1022	4.1	99	78	0	0	1	298	-315	0
234000	12	1	1	3	17	8	320	3.5	1	1023	4	99	22	0	0	1	303	-315	0
237600	12	1	1	3	18	7	310	3.5	1	1023	4	99	-1	0	0	1	304	-315	0
241200	12	1	1	3	19	7	320	3.5	1	1023	4	99	2	0	0	1	298	-315	0
244800	12	1	1	3	20	7	330	3.7	0.6	1024	4	99	-1	0	0	1	297	-315	0
248400	12	1	1	3	21	7	321	3.5	0.5	1024	3.8	98	-1	0	0	1	296	-315	0
252000	12	1	1	3	22	8	330	3.2	0.3	1024	3.8	98	-1	0	0	1	301	-315	0
255600	12	1	1	3	23	7	321	3.4	0.1	1024	3.7	98	-1	0	0	1	300	-315	0
259200	12	1	1	3	24	8	341	3.3	0	1024	3.7	98	-1	0	0	1	299	-315	0
262800	12	1	1	4	1	8	331	2.9	-0.2	1025	3.7	99	-1	0	0	1	303	-315	0
266400	12	1	1	4	2	8	340	2.9	-0.3	1025	3.7	99	-1	0	0	1	304	-315	0
270000	12	1	1	4	3	8	331	2.8	-0.3	1025	3.6	99	-1	0	0	1	304	-315	0
273600	12	1	1	4	4	8	331	3.1	-0.4	1025	3.6	99	-1	0	0	1	304	-315	0
277200	12	1	1	4	5	8	340	2.8	-0.3	1025	3.6	99	-1	0	0	1	305	-315	0
280800	12	1	1	4	6	8	350	2.9	-0.3	1025	3.6	99	-1	0	0	1	306	-315	0
284400	12	1	1	4	7	8	341	2.4	-0.2	1025	3.7	99	-1	0	0	1	307	-315	0
288000	12	1	1	4	8	8	0	2.8	0.1	1025	3.7	99	-1	0	0	1	309	-315	0
291600	12	1	1	4	9	8	19	3.5	0.5	1026	3.8	100	-1	0	36	1	310	-315	0
295200	12	1	1	4	10	7	20	3.6	1	1026	3.9	98	-1	0	52	1	306	-315	0
298800	12	1	1	4	11	7	29	3.6	1.2	1026	3.7	92	-1	0	63	1	302	-315	0
302400	12	1	1	4	12	8	21	5.2	1.1	1026	3.6	87	-1	0	61	1	306	-315	0
306000	12	1	1	4	13	7	22	4.5	1	1025	3.4	84	-1	26	77	1	305	-315	0
309600	12	1	1	4	14	6	12	4.5	0.9	1025	3.2	81	-1	4	49	1	294	-315	0
313200	12	1	1	4	15	7	20	3.9	0.9	1025	3.1	76	-1	0	3	1	293	-315	0
316800	12	1	1	4	16	7	1	4.4	0.7	1025	3.1	77	-1	0	0	1	298	-315	0
320400	12	1	1	4	17	7	10	4.6	0.5	1025	3.2	82	-1	0	0	1	299	-315	0
324000	12	1	1	4	18	8	20	4.9	0.5	1025	3.4	87	-1	0	0	1	305	-315	0
