Mode,0,0,1,1,1,1,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,2,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,2,1,1,2,1,1,0,0,1,2,1,2,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,0,2,0,1,0,2,1,0,0,0,1,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,2,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,1,1,2,1,1,1,1,1,0,0,1,1,1,0,2,1,2,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,2,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2,1,1,0,0,0,0,1,2,1,1,2,0,1,1,0,1,1,1,1,0,1,1,2,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,2,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,2,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,2,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,2,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,2,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,1,1,0,0,1,1,0,2,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,2,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,1,1,1,1,2,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1
Q_HP,0.0,0.0,1511.6,2544.4,14.3,5168.9,1614.7,0.0,0.0,0.0,8415.9,14.3,0.0,4683.5,9997.2,0.0,0.0,0.0,0.0,9997.2,1824.6,0.0,0.0,9997.2,0.0,7977.8,0.0,0.0,3669.4,0.0,9997.2,5058.8,0.0,14.3,8437.6,3322.6,0.0,6635.8,0.0,7260.1,4257.8,0.0,1354.5,9997.2,0.0,9997.2,0.0,6007.8,0.0,14.3,8485.4,0.0,5019.4,0.0,9997.2,2664.9,0.0,4228.7,9997.2,2757.5,0.0,4164.9,5794.8,9997.2,0.0,0.0,1002.8,2590.5,2384.7,2072.5,1813.3,1724.9,1551.3,1575.1,1500.4,1531.3,9997.2,3470.1,1757.0,0.0,0.0,9997.2,4773.1,2770.4,3002.0,0.0,0.0,1677.0,9997.2,6354.6,4219.0,4221.0,0.0,729.9,8193.0,0.0,0.0,6360.2,9997.2,4087.0,14.3,408.1,4095.0,4111.9,9997.2,2463.9,14.3,4164.5,8281.1,14.3,5759.7,9997.2,0.0,9997.2,0.0,0.0,14.3,4148.2,0.0,1978.5,1878.3,1837.6,3545.4,0.0,9997.2,0.0,5709.6,0.0,0.0,9997.2,0.0,1515.3,9997.2,3467.6,3642.6,4056.8,14.3,8993.7,14.3,9228.6,1822.9,14.3,4408.3,8631.6,0.0,0.0,8628.4,14.3,8521.0,14.3,721.6,4057.7,4005.5,3923.7,3856.7,3805.7,7432.5,14.3,3625.2,3176.3,0.0,1848.2,2585.5,3406.2,3719.1,5206.3,9997.2,14.3,0.0,3720.9,0.0,8580.2,0.0,14.3,5678.4,0.0,0.0,0.0,1532.3,9997.2,0.0,0.0,3286.6,0.0,14.3,3317.5,3468.9,3354.1,3372.1,3278.9,3241.2,3173.1,0.0,3286.3,0.0,8951.3,0.0,0.0,5830.8,0.0,4402.8,9997.2,0.0,0.0,0.0,5597.8,14.3,2010.1,0.0,898.4,3151.7,9997.2,0.0,0.0,0.0,2834.1,2835.0,2748.7,2706.0,2655.7,2609.2,2596.3,2566.7,2566.7,0.0,2270.2,2519.3,1739.0,1340.2,1648.5,1604.0,2469.5,2880.9,2768.1,2916.9,2843.3,2880.7,2818.0,2805.3,2758.6,0.0,3391.4,5306.8,14.3,7849.8,-0.0,-0.0,2575.5,5105.9,14.3,2538.3,2525.4,2512.7,2478.4,8193.8,0.0,0.0,511.9,1582.5,9997.2,0.0,14.3,14.3,14.3,3490.8,0.0,9997.2,3530.8,1767.9,0.0,0.0,5564.5,0.0,9997.2,3999.6,1853.9,1599.7,1631.8,0.0,0.0,2333.1,0.0,0.0,2762.4,2792.5,2733.2,9997.2,0.0,0.0,6447.7,2747.8,0.0,0.0,0.0,1814.1,2682.0,2668.4,2647.3,2629.9,2612.3,2594.8,2543.3,2508.7,1766.4,0.0,734.5,1606.3,4970.4,0.0,2449.2,4329.0,9997.2,1679.4,0.0,0.0,0.0,0.0,9997.2,0.0,6325.0,0.0,2490.7,2593.3,0.0,4857.9,2448.7,2516.6,2967.9,0.0,6986.3,0.0,7519.9,0.0,14.3,3329.8,3646.4,0.0,0.0,7212.6,2287.2,-0.0,0.0,3465.7,3462.0,9997.2,416.6,0.0,3448.4,3442.1,6756.2,14.3,2741.3,0.0,1158.7,6061.7,14.3,0.0,0.0,4134.1,0.0,0.0,0.0,9997.2,0.0,3833.1,1122.8,0.0,0.0,0.0,328.1,9997.2,3229.5,0.0,0.0,0.0,0.0,9330.0,14.3,14.3,8719.9,14.3,0.0,2744.6,2629.5,0.0,2674.9,2367.2,2335.0,4563.7,0.0,9997.2,14.3,14.3,8654.8,14.3,4650.5,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,9997.2,94.8,0.0,14.3,0.0,3987.5,9997.2,2178.8,2145.9,2210.3,2274.7,2403.9,0.0,683.7,2714.3,2302.6,4398.0,0.0,2233.3,3092.4,3511.4,3323.0,3437.7,3337.5,9997.2,5184.3,3329.2,14.3,0.0,9997.2,0.0,6676.2,14.3,14.3,3172.7,3175.1,9997.2,5043.4,3233.0,3252.8,3272.7,2218.7,14.3,0.0,0.0,9997.2,14.3,0.0,6014.0,0.0,1148.1,0.0,0.0,0.0,0.0,0.0,9997.2,0.0,0.0,6731.1,0.0,7299.5,2208.0,2203.1,2198.2,0.0,0.0,7218.0,0.0,0.0,9902.1,3481.1,3512.3,0.0,0.0,0.0,0.0,0.0,0.0,1555.4,3268.5,6516.3,0.0,6458.7,0.0,3199.6,3184.3,3167.0,3150.7,8873.2,0.0,14.3,0.0,0.0,861.2,9997.2,0.0,8818.5,0.0,0.0,2085.5,3370.9,3323.7,3240.8,3175.8,3102.8,3033.8,2996.7,0.0,1078.1,2889.4,2233.9,6076.3,0.0,0.0,3323.5,9997.2,14.3,0.0,3357.8,3373.8,5129.6,9997.2,3326.9,0.0,5474.9,9997.2,3276.2,0.0,3020.4,0.0,9997.2,1248.7,0.0,0.0,3240.9,3233.5,3193.4,3169.7,2512.6,0.0,0.0,0.0,0.0,3708.6,9997.2,0.0,0.0,1081.2,5967.2,0.0,8545.2,0.0,0.0,2850.4,4812.8,0.0,6300.3,0.0,0.0,2321.1,2464.2,2419.7,5656.8,9997.2,3552.2,0.0,0.0,9997.2,0.0,0.0,3901.7,0.0,2007.5,3531.5,4018.5,9997.2,0.0,14.3,3822.9,9997.2,0.0,0.0,3422.4,3412.6,3362.0,3331.7,2737.4,0.0,1421.8,3632.7,9997.2,0.0,0.0,9997.2,0.0,0.0,3387.9,3336.4,3271.3,3212.9,3178.3,3131.9,3097.2,0.0,0.0,2050.4,2108.1,1666.0,1939.5,1855.9,2804.8,3238.5,3117.0,3272.6,3198.6,9997.2,0.0,0.0,4602.3,0.0,9997.2,-0.0,48.5,3042.0,6013.5,14.3,2977.2,2956.5,2955.9,9997.2,0.0,0.0,1741.9,2831.0,1942.8,0.0,2128.0,0.0,2241.4,2533.5,4706.4,0.0,2292.9,2275.6,2249.0,2227.1,2231.2,9997.2,3844.1,0.0,0.0,0.0,2317.2,3893.4,0.0,4613.7,0.0,9997.2,2036.7,2460.0,0.0,0.0,0.0,7674.3,14.3,14.3,2733.4,0.0,0.0,0.0,0.0,1292.2,2471.9,2429.7,2411.7,9536.9,0.0,0.0,0.0,2340.7,2296.9,2268.4,1385.1,0.0,9130.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,14.3,0.0,9997.2,0.0,0.0,4478.7,1139.0,0.0,9997.2,1642.4,1535.2,0.0,0.0,4675.3,181.4,0.0,0.0,0.0,9997.2,0.0,7166.2,1381.6,0.0,0.0,0.0,0.0,438.8,9997.2,14.3,0.0,393.2,2586.4,2592.7,9997.2,3145.6,0.0,0.0,-0.0,1694.9,0.0,1701.1,0.0,0.0,753.1,566.9,427.0,538.1,1035.2,0.0,9997.2,2367.4,555.2,596.7,638.3,746.9,0.0,9997.2,3263.3,0.0,0.0,0.0,4762.8,0.0,0.0,0.0,0.0,9066.7,0.0,4306.3,0.0,0.0,0.0,0.0,0.0,0.0,5907.8,14.3,0.0,2331.7,2330.6,2308.7,2297.2,2250.0,2220.7,2162.3,2118.5,2550.7,0.0,319.9,1071.9,1651.0,1878.3,1575.4,4054.2,0.0,0.0,9997.2,0.0,0.0,5179.3,0.0,2567.9,0.0,0.0,9997.2,2500.1,1584.2,0.0,2985.3,1625.8,0.0,0.0,-0.0,9558.1,0.0,1644.2,0.0,0.0,2586.1,0.0,2524.3,0.0,14.3,14.3,2368.2,9997.2,14.3,0.0,0.0,1833.8,4219.2,9997.2,0.0,4817.4,0.0,0.0,0.0,0.0,0.0,1662.3,2018.8,9099.3,0.0,0.0,0.0,14.3,0.0,9997.2,3255.7,1540.7,1671.6,0.0,0.0,0.0,14.3,4139.9,0.0,0.0,2183.2,9997.2,4538.4,0.0,0.0,7530.6,2565.2,2572.0,2573.4,0.0,9997.2,5132.7,2616.0,0.0,5321.1,2736.8,2786.1,2835.5,2694.6,0.0,0.0,0.0,2900.5,2894.8,6034.7,0.0,0.0,0.0,0.0,0.0,782.4,1905.4,1853.4,1771.5,3701.0,9997.2,1936.3,1975.4,2025.8,2076.3,0.0,0.0,9997.2,4363.4,14.3,0.0,0.0,0.0,3019.4,0.0,2823.7,7764.0,0.0,9997.2,2991.0,0.0,0.0,0.0,2785.9,9997.2,0.0,6199.3,0.0,0.0,-0.0,9997.2,5268.9,0.0,14.3,3949.1,0.0,3149.8,2622.4,0.0,4294.6,0.0,2558.8,2684.2,7659.2,0.0,0.0,0.0,9997.2,3566.9,0.0,3794.0,2080.5,0.0,4563.5,0.0,8872.5,0.0,0.0,0.0,2352.6,5552.2,0.0,9997.2,713.4,0.0,3462.1,3464.9,3381.0,3340.4,6550.9,0.0,3727.6,3177.4,3157.3,3128.3,4961.4,9997.2,3178.9,914.8,14.3,0.0,9541.6,14.3,0.0,3126.4,2457.9,0.0,0.0,14.3,0.0,5773.8,0.0,9997.2,708.2,531.4,487.7,444.7,3024.8,2714.0,2726.7,2711.0,2723.6,0.0,0.0,0.0,1946.9,9997.2,0.0,0.0,14.3,9997.2,0.0,6396.9,0.0,0.0,1479.3,5123.1,9997.2,0.0,9997.2,3697.9,3370.7,0.0,6809.3,0.0,6939.3,3538.1,3572.6,0.0,0.0,2611.4,3592.1,3583.0,3092.3,0.0,0.0,0.0,0.0,2846.2,2853.1,2752.8,4816.8,0.0,2154.9,9997.2,0.0,5940.2,2243.5,0.0,4840.7,0.0,9568.6,2883.6,2861.2,2838.8,0.0,5776.9,3351.9,14.3,7673.9,4033.4,252.8,0.0,3939.5,3902.1,9997.2,0.0,0.0,0.0,3424.2,7440.8,14.3,3689.9,3675.5,3657.5,3650.7,3638.2,3618.8,3602.9,3551.6,3517.9,3011.0,0.0,2007.6,2955.0,9997.2,0.0,0.0,6600.8,14.3,3156.1,3100.4,9997.2,4869.1,3073.7,3077.5,3081.3,477.0,0.0,2839.4,3066.7,2415.1,2088.1,2226.6,2132.8,3101.1,3539.4,3361.3,3490.8,3364.7,3366.2,3267.5,3218.7,3146.0,0.0,3516.8,5945.1,14.3,2924.6,5799.1,0.0,2871.7,9997.2,4718.6,2911.2,0.0,14.3,14.3,4678.1,0.0,0.0,835.1,6389.1,0.0,0.0,0.0,7104.0,0.0,0.0,0.0,0.0,0.0,9997.2,3284.6,0.0,0.0,0.0,0.0,0.0,1450.1,9997.2,2339.6,0.0,0.0,0.0,0.0,2733.3,2663.9,9997.2,4556.7,2698.6,2691.8,0.0,5946.5,0.0,0.0,0.0,2629.3,9997.2,0.0,0.0,3247.5,14.3,2642.8,5274.1,0.0,2609.1,1950.6,0.0,0.0,0.0,2936.5,0.0,2378.3,2412.6,4617.9,0.0,2229.5,2184.6,2183.2,2160.1,2179.3,9997.2,0.0,0.0,0.0,1980.5,1483.2,1120.0,1436.7,1414.1,2202.1,9997.2,0.0,0.0,333.2,2601.9,2542.5,2531.4,2489.4,0.0,9997.2,14.3,7385.1,2455.6,0.0,4887.0,2450.9,2455.8,2469.5,0.0,0.0,7475.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.5,0.0,0.0,1876.0,9997.2,3753.1,1981.7,2032.0,14.3,4193.6,0.0,9997.2,2509.0,0.0,0.0,0.0,0.0,301.4,7855.7,0.0,9997.2,2984.1,0.0,6141.8,0.0,6290.6,0.0,9997.2,6029.6,1227.3,0.0,0.0,3267.5,5133.5,9997.2,1487.4,0.0,0.0,3331.0,3295.4,3280.7,2614.8,0.0,0.0,2116.3,9997.2,0.0,0.0,0.0,0.0,1396.1,1386.2,1275.4,3257.3,9997.2,1574.7,1701.9,1841.5,0.0,9997.2,4271.3,0.0,4094.9,0.0,0.0,0.0,9408.2,3049.3,3194.4,3236.1,3277.8,3275.6,0.0,1103.0,0.0,4234.5,-0.0,3132.2,9997.2,14.3,4370.6,14.3,9997.2,3205.5,0.0,0.0,9747.3,631.2,0.0,14.3,0.0,0.0,2053.8,6819.4,0.0,0.0,4614.0,0.0,0.0,9997.2,3225.7,0.0,3086.9,0.0,3608.6,2035.9,0.0,1374.3,6805.1,0.0,0.0,4217.3,14.3,9997.2,5280.2,3170.6,3315.5,0.0,6771.4,0.0,5285.3,0.0,0.0,647.4,-0.0,3369.9,3359.8,3354.5,3346.9,3479.0,9997.2,0.0,14.3,3324.1,3304.3,3229.9,3182.7,2585.7,0.0,6469.6,14.3,14.3,3325.2,3137.2,3218.7,6209.1,14.3,8863.8,0.0,0.0,2826.0,2985.6,9997.2,0.0,0.0,14.3,5553.3,0.0,9997.2,2089.2,2095.4,2562.3,0.0,0.0,961.6,3328.9,3346.3,3273.5,9997.2,5078.8,0.0,0.0,4085.2,0.0,0.0,3131.1,9997.2,0.0,0.0,4407.2,9997.2,3204.3,3235.1,3272.0,3308.8,0.0,0.0,14.3,310.0,4951.0,14.3,3553.7,9997.2,0.0,0.0,0.0,0.0,0.0,9997.2,0.0,4061.6,0.0,0.0,0.0,7177.2,0.0,5496.9,0.0,5746.1,0.0,0.0,3034.2,9997.2,5943.8,4020.9,4002.1,3983.3,3963.4
