Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
7232400,633.8538,369.04758,175.22191,283.4263,462.81516,424.2328,324.60803,418.76654,314.29974
7236000,655.7497,370.48267,176.0024,288.76114,469.15533,426.09485,332.3236,418.4232,318.29913
7239600,523.2668,372.71906,177.30077,682.04175,126.998985,193.3235,341.80334,886.681,60.47813
7243200,777.3503,358.75806,179.69379,10.314741,864.0453,378.0819,216.4359,0,639.90784
7246800,807.2817,442.78055,182.98918,152.02579,927.1344,479.842,359.80466,220.33072,676.215
7250400,800.8555,449.6645,187.30028,261.723,803.6483,533.94415,425.02377,372.3489,593.8447
7254000,792.5446,438.103,192.54277,311.3084,702.4132,555.48773,440.80322,448.9373,518.23846
7257600,785.95245,425.44894,196.8275,326.91037,635.2141,557.69037,435.12433,475.58704,464.59863
7261200,780.82855,415.8472,199.25377,328.12302,594.69366,549.8104,423.23993,476.561,431.7502
7264800,775.5583,408.89172,199.21663,323.7163,571.00867,537.2394,411.16873,467.3725,413.2456
7268400,771.02527,404.15292,198.10309,319.14383,557.95337,524.0555,401.76788,456.79364,403.8907
7272000,769.3453,401.56607,197.75934,317.57394,552.50305,513.1702,396.25485,448.80038,400.67004
7275600,769.66736,400.13544,197.82112,317.60718,551.3006,504.86285,393.17798,443.5254,400.38657
7279200,768.82306,398.5488,197.20752,316.64047,550.8213,497.7622,390.09137,439.52307,400.0346
7282800,760.4583,395.044,195.31874,312.4017,546.4583,489.01724,383.19757,434.67334,396.08908
7286400,737.36395,388.08994,192.56851,305.72507,531.2553,474.97412,368.42725,428.91302,382.38873
7290000,565.4819,378.31094,190.59378,695.65564,115.3598,230.83252,346.89062,895.255,58.51588
7293600,758.83405,356.58694,189.78798,9.705217,833.22034,393.3251,205.9369,0,629.778
7297200,743.88995,430.1491,189.2003,138.3686,882.80853,466.0225,322.1751,208.19815,646.71924
7300800,701.3176,428.12357,187.96454,235.94412,744.19653,490.81305,362.46402,347.22433,543.22144
7304400,654.9022,407.26703,185.11632,273.41025,623.63116,485.44778,357.39578,412.61536,446.22592
7308000,615.8923,386.36005,180.6894,277.80823,537.5926,465.0532,336.0837,430.80124,373.72757
7311600,596.27625,372.02652,175.68979,272.6305,485.65744,442.8114,318.0262,427.69785,329.61124
7315200,594.6202,364.45187,171.85254,268.9146,459.95822,425.75955,309.62314,419.25482,309.3555
7318800,608.07837,362.35022,170.50002,270.47684,453.09387,416.87354,310.9981,412.98294,306.23206
7322400,631.5477,363.79874,170.22379,276.27975,456.95917,415.862,319.52783,412.36676,309.27127
7326000,477.14508,365.85162,169.80278,650.96515,123.96127,162.10622,330.38815,865.27295,58.60449
7329600,733.1847,328.42578,170.03316,0,829.78613,347.0758,185.97852,0,612.01074
7333200,770.80646,422.0025,171.31653,144.05945,891.1948,453.29538,336.27734,216.98424,647.8601
7336800,768.8911,434.49307,173.5326,245.44293,773.6569,511.5776,407.55112,365.45694,569.4989
7340400,763.2809,425.97153,177.44624,290.51318,677.08545,536.0061,426.548,439.85767,497.278
7344000,759.3574,415.08905,181.74379,305.67993,613.6986,540.5751,422.77066,465.82758,446.56433
7347600,756.3283,406.3887,184.56604,307.6558,575.8512,534.2955,411.7212,466.74927,415.7482
7351200,755.3453,400.906,186.82094,307.09778,555.7678,524.17975,401.6821,458.87326,400.05225
7354800,756.6044,397.92606,188.89224,307.37543,546.9085,514.07623,394.85214,450.13196,393.97745
7358400,757.8518,395.88452,189.74567,307.05286,543.4252,504.64594,389.89114,442.70438,392.1262
7362000,759.9944,394.71762,190.52422,307.6514,543.39496,497.11694,386.93948,437.66888,392.49933
7365600,760.68085,393.3637,190.60088,307.3656,543.80524,490.55508,383.95218,433.85278,392.57217
7369200,749.1152,388.66013,187.86528,300.8942,537.238,480.16934,374.55295,427.75604,386.72668
7372800,712.28876,377.8849,182.86978,288.3123,513.4166,459.94876,351.78458,417.96558,366.12146
7376400,472.87787,360.76178,177.3216,643.23206,86.493645,173.3283,314.6407,848.36584,43.56946
7380000,531.03064,278.28958,167.911,0,651.63367,304.31955,112.09055,0,506.84262
7383600,284.8691,354.42682,155.36525,90.3296,554.4539,315.1279,206.325,126.13852,409.5161
7387200,0,351.78323,144.94753,152.52744,277.96426,259.86533,229.9575,193.48625,194.0169
7390800,0,329.0093,134.883,173.70741,53.286667,181.72026,216.75015,227.99403,32.22481
7394400,0,299.3711,123.21608,169.32776,0,102.80808,188.8004,255.8153,0
7398000,0,259.25204,109.31277,155.83531,0,21.623594,150.84789,271.88486,0
7401600,0,221.75383,95.743416,145.34932,0,0,112.41718,279.98962,0
7405200,0,206.3135,86.84413,146.62071,23.745558,0,94.432594,287.63525,0
7408800,25.21076,217.36305,87.47766,167.34093,102.21758,0,109.208725,303.52655,0
7412400,2.5751696,245.89058,97.55393,519.1442,78.00704,0.32013237,150.59715,732.1501,0
7416000,327.1048,229.58412,112.829124,0,735.22864,138.58742,123.98938,0,478.56824
7419600,461.99426,353.7531,130.54704,141.10167,758.0388,218.57349,269.1293,191.8099,469.9615
7423200,541.5734,378.87225,148.41489,244.40024,618.07684,282.1498,353.00153,329.52768,387.465
7426800,594.9537,379.57434,165.44865,297.91425,519.48425,332.57852,390.23358,401.80203,331.7266
7430400,631.0877,375.63065,179.27113,320.601,470.16107,371.06863,399.95715,430.37198,298.3209
7434000,657.1258,372.96066,189.58134,329.5648,459.07486,399.39005,398.60864,436.3342,282.51276
7437600,678.2387,372.76498,197.46861,334.49155,465.99847,419.7715,395.2314,433.9115,280.27713
7441200,696.8941,374.4716,203.71681,338.84982,479.04926,434.2518,393.14044,430.23505,287.36703
7444800,713.9695,377.33957,208.96416,343.58197,492.89328,444.56693,393.00815,428.0263,300.19064
7448400,731.803,381.24234,214.43219,349.9456,506.9599,452.48892,395.18527,428.2159,316.47726
7452000,743.2459,383.85016,217.91454,353.0726,516.22485,457.09268,395.5606,428.3903,331.9218
7455600,714.8264,376.32614,208.60089,333.29306,499.8014,448.64658,378.21695,419.04102,334.13855
7459200,616.2011,353.0911,180.19528,282.58206,430.66815,413.42487,332.8064,389.3237,303.77054
7462800,154.47885,322.63498,146.19827,547.0953,0,16.052328,273.3774,668.5007,0
7466400,31.986423,158.75948,117.898705,0,349.40747,98.21898,83.50864,0,304.88538
7470000,0,279.6548,96.37273,59.488163,127.604576,93.85184,171.80846,1.507157,94.2474
7473600,0,297.86383,77.21751,91.788666,0,43.78573,199.96347,17.06176,0
7477200,0,284.81937,59.822056,90.85349,0,0,191.8408,49.641113,0
7480800,0,256.70844,42.47349,73.249504,0,0,162.65813,91.71958,0
7484400,0,213.12085,26.4393,54.495132,0,0,118.39473,128.47514,0
7488000,0,172.26881,15.014485,45.818718,0,0,77.96951,157.8202,0
7491600,0,153.19101,8.458329,48.878464,0,0,55.852917,180.30252,0
7495200,0,162.34021,12.19331,72.267365,0,0,66.80042,205.6428,0
7498800,0.61301184,193.11081,27.799496,358.8171,16.05895,0,108.221306,575.36505,0
7502400,175.4641,174.84106,48.84508,0,533.4929,46.771904,104.15303,0,374.28754
7506000,234.3562,299.53946,69.93631,105.90653,513.349,67.28897,232.00629,151.04686,259.66678
7509600,282.7176,326.77213,89.70711,183.74446,369.82468,93.020805,306.7519,263.66727,125.33676
7513200,329.2795,329.42648,106.77415,224.79903,297.45087,122.61576,340.58234,324.3237,48.004604
7516800,374.86435,327.67715,121.53831,245.81729,280.93045,154.77896,350.95004,350.89948,18.362946
7520400,418.47577,327.4882,134.1658,258.78052,293.27914,188.05574,352.41824,360.13724,21.886362
7524000,458.2659,329.44043,144.54054,268.42685,315.63266,220.58826,351.84528,362.5753,45.71883
7527600,494.67862,333.08514,153.42287,277.29675,339.78104,251.2708,352.22974,363.85513,80.50146
7531200,525.4714,336.96048,159.9495,283.85913,360.56342,278.64255,352.8821,365.30298,118.63231
7534800,551.3408,340.7625,164.77522,288.90146,377.76315,302.451,353.88513,367.54123,155.95206
7538400,567.18335,342.93628,166.88623,289.87503,388.78183,321.15,352.49628,369.05362,188.10928
7542000,539.60706,334.4734,155.03557,266.50488,372.51025,324.6817,332.58972,360.21762,203.65623
7545600,439.5546,310.67383,124.29938,212.9519,300.5802,303.29703,285.308,329.353,183.20447
7549200,0,279.15436,87.48467,408.38205,0,0,222.61192,555.9692,0
7552800,0,124.27493,54.69173,0,239.39862,46.170372,58.174202,0,213.255
7556400,0,223.43053,27.979937,14.29709,0,17.99244,114.877556,0,0
7560000,0,237.21562,5.4101386,14.138118,0,0,125.46517,0,0
7563600,0,224.03581,0,0,0,0,110.57652,8.834518,0
7567200,0,195.66858,0,0,0,0,78.794716,34.91945,0
7570800,0,154.3109,0,0,0,0,37.401855,63.907322,0
7574400,0,119.003784,0,0,0,0,0,91.82216,0
7578000,0,102.79969,0,0,0,0,0,118.913,0
7581600,0,113.41578,0,5.9552917,0,0,8.315494,150.51982,0
7585200,0,148.06416,0,217.92557,0,0,46.483173,464.27335,0
7588800,74.72067,131.63968,0,0,355.99277,0,71.16768,0,258.66446
7592400,90.43742,236.82985,2.1361647,57.09258,320.35135,0,164.18158,125.0227,119.47638
7596000,127.403465,265.20062,15.493194,109.53574,216.94911,0,224.63268,220.69473,0
7599600,174.52939,272.94113,32.046516,142.96451,175.14684,1.3776611,260.253,273.50525,0
7603200,224.63425,275.96603,48.41971,164.81741,176.10542,16.099255,276.80673,298.10797,0
7606800,274.56824,279.7218,63.85217,181.8642,198.22151,42.462498,284.6278,308.56165,0
7610400,320.51993,284.65738,77.08012,195.53596,226.07079,75.02056,288.9427,313.17908,0.51108795
7614000,360.65744,290.1127,87.67135,206.25142,252.41083,109.613014,291.9468,316.092,14.032514
7617600,396.69852,296.23444,97.052376,216.47316,276.57498,144.1566,295.69202,319.75784,40.82876
7621200,431.61588,303.29532,106.745804,228.18411,300.20245,178.39314,301.33267,325.20715,75.10333
7624800,452.2547,307.14914,111.16995,231.31496,314.06375,207.8266,301.86868,328.12997,107.31532
7628400,426.46082,299.56293,100.33339,208.33575,298.5098,221.62474,282.74875,319.8356,123.24294
7632000,326.7427,276.65723,70.34012,154.92772,220.05232,209.5979,236.6577,284.86044,101.0672
7635600,0,244.4929,30.482372,271.06778,0,0,172.4297,426.9815,0
7639200,0,93.25773,0,0,108.78747,1.6752946,35.1305,0,101.41049
7642800,0,174.89589,0,0,0,0,66.6996,0,0
7646400,0,188.82027,0,0,0,0,68.60507,0,0
7650000,0,179.4754,0,0,0,0,54.53811,0,0
7653600,0,156.6134,0,0,0,0,27.517105,0,0
7657200,0,123.094345,0,0,0,0,0,0.27034768,0
7660800,0,99.37361,0,0,0,0,0,11.435326,0
7664400,0,96.96846,0,0,0,0,0,36.16493,0
7668000,0,116.57026,0,0.0852462,0,0,4.0426803,72.613106,0
7671600,0,144.01451,0,129.85788,0,0,31.8228,346.88666,0
7675200,57.347458,120.37417,0,0,324.13583,0,61.603245,0,232.1646
7678800,59.229618,214.99907,0,20.096972,267.92786,0,136.62386,99.91789,76.17674
7682400,67.05966,235.47267,0,36.339233,145.28847,0,178.64188,173.23505,0
7686000,97.20709,240.45667,0,57.969654,97.273476,0,204.85275,215.98854,0
7689600,136.5359,242.06787,0,77.13476,96.158844,0,217.42096,237.35524,0
7693200,176.90648,244.1903,0.005536398,92.71577,115.462685,0,223.18181,247.34566,0
7696800,220.28911,249.10603,4.6965723,109.934616,144.71411,3.1884096,229.11946,254.3285,0
7700400,259.78186,254.5586,12.699702,123.699135,172.57036,18.117048,233.82178,259.608,0
7704000,292.9174,259.72754,20.763695,133.75621,195.58296,40.769108,237.38783,264.18982,0
7707600,324.9175,265.79175,30.311876,145.05338,217.8623,68.85999,242.53354,270.02496,2.348155
7711200,351.09406,271.02704,38.475277,153.68185,236.04793,97.84959,246.4614,275.44183,16.714125
7714800,356.49548,271.49454,40.447407,151.41307,241.23027,120.77616,241.84285,276.34262,33.846264
7718400,318.2805,262.05356,31.51382,130.4546,218.72557,129.47594,218.6628,268.57333,38.059887
7722000,0,241.8328,14.186919,309.5578,27.366577,0,175.25812,563.8906,0.6742026
7725600,88.70348,114.2532,0,0,344.90344,72.27167,47.74597,0,246.50287
7729200,48.903797,204.03082,0,2.823257,295.0549,89.92454,85.618935,106.998985,195.48343
7732800,0,218.45375,0,3.3071454,164.70906,84.76261,86.981316,170.58548,100.815
7736400,0,214.67114,0,3.8867044,91.83655,72.28013,78.15704,202.36974,31.032732
7740000,0,197.97838,0,0,19.78826,41.665417,54.759705,207.38739,0
7743600,0,159.22815,0,0,0,0,10.838619,195.76169,0
7747200,0,110.737114,0,0,0,0,0,187.30406,0
7750800,0,86.06501,0,0,0,0,0,188.1375,0
7754400,0,100.800385,0,13.321978,1.668403,0,0,202.94435,0
7758000,0,142.49562,0,227.47377,31.368082,0,17.377796,511.89725,0
7761600,163.80658,139.12303,0,0,474.50037,37.768932,65.290955,0,324.5359
7765200,231.73775,245.10698,1.4469395,70.833176,468.12988,55.70713,143.7392,148.57242,283.0391
7768800,279.91632,267.88846,10.648222,122.835144,352.32553,77.17708,190.73209,249.54868,203.85962
7772400,326.93976,272.87796,26.638626,156.87003,296.30695,103.93586,222.94963,303.61658,151.70302
7776000,372.25415,275.1103,44.121464,180.08372,286.09015,133.23131,245.01152,327.32574,127.45015
7779600,413.3281,278.4092,59.970646,196.63187,298.0096,162.40733,259.26822,335.28064,123.60081
7783200,449.50586,283.149,73.37167,209.36726,317.28452,190.34601,268.38055,337.04718,133.0084
7786800,480.15842,288.52173,83.98311,219.10123,336.36154,216.3726,274.55045,337.28482,149.66743
7790400,506.32928,294.27353,92.74095,227.51727,353.52182,240.22841,279.86996,338.2413,169.88245
7794000,530.92035,300.69598,101.269226,236.83029,370.2018,262.2581,286.02722,341.00626,191.7689
7797600,542.5159,304.3879,106.07581,239.8334,379.0004,279.0272,287.31274,342.1232,209.73079
7801200,505.01624,296.0811,96.58806,217.16714,357.585,279.24747,266.50156,331.69635,211.09372
7804800,389.2263,271.2361,66.85346,161.87064,270.00964,252.18102,215.12094,291.75214,170.7929
7808400,0,236.51978,27.385916,281.48242,0,0,143.54218,457.75595,0
7812000,0,91.56268,0,0,137.65677,8.906268,25.085173,0,122.002655
7815600,0,167.26468,0,0,0,0,34.319263,0,0
7819200,0,175.35875,0,0,0,0,18.923098,0,0
7822800,0,162.49875,0,0,0,0,0,0,0
7826400,0,138.88298,0,0,0,0,0,4.8061233,0
7830000,0,104.18952,0,0,0,0,0,21.223373,0
7833600,0,72.76713,0,0,0,0,0,42.605064,0
7837200,0,61.21882,0,0,0,0,0,68.06161,0
7840800,0,82.06159,0,0.08344538,0,0,0,101.61891,0
7844400,0,118.63725,0,126.17916,0,0,0,367.39835,0
7848000,62.683887,114.35953,0,0,323.9154,0,42.950718,0,229.93597
7851600,82.66188,206.56131,0,29.88532,292.20978,0,96.05743,108.581,86.96035
7855200,113.046875,227.35118,0,59.228912,191.98958,0,131.52768,188.89133,0
7858800,150.72305,231.3205,0,81.10204,148.739,0,157.46004,232.75972,0
7862400,194.9826,233.64038,0,101.24521,149.05566,0,178.67726,254.43936,0
7866000,239.92996,237.56488,2.1717672,118.965775,169.58798,0,195.84247,264.62488,0
7869600,282.53604,243.26607,10.276719,134.59149,196.24493,5.831057,209.85396,270.3165,0
7873200,317.2886,248.65758,18.372078,144.46808,219.25938,23.111515,219.6982,273.44055,0
7876800,343.0531,253.20013,24.476854,149.54839,236.2821,46.658295,225.94511,275.5101,4.0566206
7880400,367.65182,258.69925,31.696465,156.64081,253.238,74.88256,231.73663,279.20847,21.542068
7884000,379.28915,261.791,36.050602,158.50023,262.86655,101.48712,232.80948,281.25848,43.418816
7887600,347.81342,255.03416,29.89434,140.68578,247.24133,114.91811,215.32196,273.84204,54.71918
7891200,250.57077,235.45001,9.508538,99.35927,169.4274,105.94728,172.599,238.08743,29.801485
7894800,0,206.9688,0,202.81097,0,0,110.611336,384.90787,0
7898400,0,82.77489,0,0,112.50604,0,18.469273,0,98.16952
7902000,0,150.62883,0,0,0,0,18.824598,0,0
7905600,0,156.05437,0,0,0,0,0,0,0
7909200,0,142.5898,0,0,0,0,0,0,0
7912800,0,119.89741,0,0,0,0,0,0,0
7916400,0,85.76993,0,0,0,0,0,0.27840602,0
7920000,0,54.000385,0,0,0,0,0,10.614921,0
7923600,0,42.41654,0,0,0,0,0,32.44785,0
7927200,0,61.207294,0,0,0,0,0,63.011112,0
7930800,0,96.50911,0,59.204285,0,0,0,290.16666,0
7934400,8.848528,94.511055,0,0,243.32487,0,23.296398,0,162.4115
7938000,0,171.90369,0,0,185.91231,0,48.291122,89.04147,0.23161733
7941600,5.830405,189.54033,0,1.242152,93.814926,0,70.21986,155.82968,0
7945200,32.941982,194.53781,0,13.15861,62.189198,0,92.10408,194.1639,0
7948800,72.03356,197.69519,0,30.271425,68.810425,0,112.68004,213.85902,0
7952400,114.28086,201.76819,0,47.101364,91.583694,0,131.31195,223.68439,0
7956000,155.45616,207.07256,0,62.181725,118.504684,0,147.75163,229.46324,0
7959600,194.62576,213.56735,0,76.42121,145.14691,0,162.33786,234.58627,0
7963200,235.04626,221.92302,0,93.21669,172.85374,0,176.72806,241.41058,0
7966800,275.4323,231.21335,0,110.77518,200.03778,4.2541156,190.5871,249.49194,0
7970400,300.93503,237.48877,0,120.57093,217.73453,18.186459,198.86345,254.90352,0
7974000,285.26608,234.74243,0,112.62778,211.61278,29.459545,190.79373,251.4162,0
7977600,209.08682,221.08351,0,85.833244,142.35379,26.858223,158.70926,218.62158,0
7981200,0,199.58043,0,227.17198,0,0,108.40043,392.62714,0
7984800,0,93.647224,0,0,159.43242,0,25.481884,0,133.47896
7988400,0,164.95877,0,0,0,0,32.304783,0,0
7992000,0,168.10895,0,0,0,0,13.262164,0,0
7995600,0,153.70457,0,0,0,0,0,0,0
7999200,0,132.89389,0,0,0,0,0,0,0
8002800,0,101.33073,0,0,0,0,0,6.337471,0
8006400,0,74.169815,0,0,0,0,0,25.300024,0
8010000,0,67.99147,0,0,0,0,0,52.92877,0
8013600,0,88.47879,0,0.5781186,0,0,0,88.16797,0
8017200,0,124.443726,0,191.71782,0,0,0,399.61032,0
8020800,57.549664,124.17072,0,0,352.63867,0,47.837322,0,245.32808
8024400,62.16885,218.2635,0,38.607243,307.70267,0,103.702415,104.647514,67.66017
8028000,88.756645,238.23996,0,77.744934,196.0015,0,142.08545,185.10927,0
8031600,131.75154,242.7696,0,108.56688,151.61444,0,170.55229,232.06668,0
8035200,181.33405,245.6303,0,132.12987,153.00012,0,192.83394,256.58527,0
8038800,233.3806,250.95476,4.335916,152.66977,177.12521,0,211.75363,269.79846,0
8042400,285.2987,258.94354,16.4932,172.31468,209.4846,3.0815372,228.55873,278.8131,0
8046000,335.3788,268.68253,32.199635,191.43433,242.78094,21.90759,243.85869,287.03622,0
8049600,379.73843,278.2987,47.251377,207.08685,271.5384,51.445793,256.8224,294.6551,2.4819384
8053200,416.00476,286.7137,59.57377,218.09438,294.26288,85.77471,267.04764,301.39795,20.518137
8056800,435.4033,291.72345,67.28936,221.61452,307.10556,118.60444,271.3071,305.35553,46.128506
8060400,411.14197,286.91827,64.368706,206.10432,294.77942,138.82524,257.45532,299.88947,63.644615
8064000,327.77072,272.0282,51.406868,175.00603,214.83507,139.04861,221.82838,262.4124,44.094917
8067600,0,250.48589,32.588253,414.07056,0,0,169.68625,516.60034,0
8071200,0,129.29703,10.415559,0,264.33273,36.74929,50.356014,0,227.83353
8074800,0,224.32977,0,13.856478,0,0,89.58281,0,0
8078400,0,231.32547,0,16.522362,0,0,89.839386,0,0
8082000,0,214.01422,0,3.7832901,0,0,70.94937,0,0
8085600,0,187.23291,0,0,0,0,43.675808,11.391341,0
8089200,0,147.80598,0,0,0,0,6.7078276,36.27986,0
8092800,0,108.49907,0,0,0,0,0,64.42723,0
8096400,0,89.96053,0,2.6000893,0,0,0,95.66172,0
8100000,0,105.99254,0,23.362976,0,0,0.32726553,131.37352,0
8103600,0,141.05495,0,249.0201,0,0,21.384542,459.228,0
8107200,46.329765,135.49275,0,0,376.6514,0,65.724915,0,266.16327
8110800,39.928547,237.29161,0,59.522614,324.98938,0,145.29799,118.237976,84.24156
8114400,54.158993,256.59558,0,103.910904,196.5204,0,191.95561,205.90465,0
8118000,80.071785,255.96947,0,123.92151,134.59421,0,218.34453,252.06676,0
8121600,106.17056,250.52547,0,127.17841,116.60464,0,227.52411,269.61502,0
8125200,126.904884,245.02266,0,121.40879,117.88058,0,224.96552,271.7669,0
8128800,143.56053,241.23058,0,113.67641,126.32291,0.0072075855,218.5581,268.32065,0
8132400,159.76842,239.87851,0,108.79121,138.06544,5.9426703,213.38167,265.01306,0
8136000,178.4507,240.94904,0,108.49491,152.30975,20.639294,211.5249,264.15527,0
8139600,198.159,243.26288,0,110.39136,166.66191,40.54269,211.87941,265.2225,0
8143200,213.41368,245.34961,0,112.245636,178.42357,61.912045,211.93195,266.81702,0
8146800,215.95683,245.12889,0,111.10418,183.00885,80.61605,206.94997,266.53055,0
8150400,195.6074,241.55212,0,108.415245,172.42029,92.91356,194.33003,262.34125,0
8154000,0,227.4568,0,306.8253,0,0,158.06209,526.1471,0
8157600,0,108.94322,0,0,196.8546,26.865284,42.7049,0,172.74583
8161200,0,193.22247,0,0,0,0,73.60085,0.5259083,0
8164800,0,197.95554,0,0,0,0,59.435177,25.83663,0
8168400,0,181.09544,0,0,0,0,27.140951,55.22157,0
8172000,0,158.25603,0,0,0,0,0,78.72714,0
8175600,0,131.54518,0,0,0,0,0,93.90169,0
8179200,0,112.3071,0,0,0,0,0,106.96523,0
8182800,0,105.513145,0,0,0,0,0,120.66637,0
8186400,0,109.63235,0,0.05229846,0,0,0,138.62584,0
8190000,0,127.69049,0,89.518776,0,0,0.650394,364.42136,0
8193600,35.462223,98.89124,0,0,254.56271,0,37.311417,0,176.33289
8197200,39.81104,187.1862,0,12.508912,229.9907,0,85.6012,110.18734,55.87849
8200800,55.98823,210.46768,0,27.14897,150.14764,0,117.841965,187.82072,0
8204400,83.134285,216.64851,0,41.427086,116.19088,0,141.67412,228.91937,0
8208000,119.23537,219.41116,0,56.980022,117.56172,0.011699113,160.288,247.74019,0
8211600,158.07686,222.66344,0,72.15766,135.45702,7.8385854,175.22809,255.52487,0
8215200,202.18439,228.81612,0,91.10063,163.14381,27.48358,189.50063,261.04123,0
8218800,245.73225,236.16928,0,109.151,191.5038,53.725956,202.22557,266.11957,0.16736461
8222400,284.16837,243.21204,0,123.402664,215.75768,82.21277,212.48157,270.80396,10.190739
8226000,317.1671,249.80305,2.9905593,135.01393,236.1027,110.53546,220.6762,275.50885,31.084742
8229600,335.5396,253.93945,8.604536,141.6009,248.76033,135.42946,223.66719,278.4039,54.68909
8233200,315.97794,249.96536,9.069799,133.15738,240.00917,149.06754,210.92502,273.3401,68.98663
8236800,238.00362,237.16817,0.4256973,108.90901,134.85577,142.21353,178.09663,215.23593,29.575106
8240400,0,217.94673,0,263.9292,0,0,126.36433,355.07968,0
8244000,0,100.81843,0,0,164.1872,3.5273638,32.042343,0,138.20921
8247600,0,177.83183,0,0,0,0,44.40328,0,0
8251200,0,180.70139,0,0,0,0,20.714825,0,0
8254800,0,169.47137,0,0,0,0,0,0,0
8258400,0,163.04514,0,0,0,0,0,4.725959,0
8262000,0,156.90694,0,0,0,0,0,22.321152,0
8265600,0,155.59944,0,0,0,0,0,47.46509,0
8269200,0,153.9765,0,0,0,0,0.11625451,72.75502,0
8272800,0,154.83455,0,0.16704345,0,0,9.464137,100.03092,0
8276400,0,162.16263,0,117.92322,4.620506,0,32.663517,350.53418,0
8280000,103.7106,109.12919,0,0,306.90613,16.751429,53.085007,0,201.19955
8283600,144.06488,204.9066,0,16.501293,292.04526,21.641472,121.53911,96.90181,77.78777
8287200,173.45364,230.45506,0,33.320717,204.50844,31.530453,162.19882,167.97966,0
8290800,201.37941,236.60583,0,47.69849,161.89745,46.2985,185.52074,207.30385,0
8294400,234.26776,239.26328,0,64.745735,157.96669,66.39033,198.6139,227.923,0
8298000,273.35098,243.76552,0,85.511185,176.65761,90.98826,209.17737,240.2256,0
8301600,314.94684,250.25821,0,106.98184,203.8423,117.94745,219.39934,249.40605,0
8305200,354.33908,257.31375,3.5985289,125.686844,230.69385,145.01723,228.6038,257.14612,2.3978958
8308800,387.65866,263.65204,11.406962,139.63457,252.8365,170.36491,235.65976,263.68518,18.014137
8312400,413.84848,268.95892,19.783659,149.42377,270.06754,193.01984,240.65959,269.30194,42.004303
8316000,423.7602,270.91916,24.137718,150.6452,277.63922,209.85443,239.7694,271.80646,65.97218
8319600,408.12943,267.25775,22.805977,141.27504,270.24585,216.6359,228.25969,268.97998,82.395096
8323200,370.69122,259.47852,19.22128,128.61435,249.9404,212.68964,207.90692,263.5166,86.84743
8326800,0,246.80447,14.221855,356.1996,17.69304,0,177.3927,580.3222,0.33650568
8330400,78.34762,127.973885,4.455886,0,344.30765,87.41495,55.186398,0,274.8996
8334000,57.383892,222.6826,0,16.518446,304.96945,114.1201,100.123055,87.305984,204.07036
8337600,51.282665,238.33263,0,27.94717,195.75311,121.11586,109.49774,150.64444,107.59066
8341200,50.960743,233.5934,0,33.805546,134.07616,117.30455,104.098854,186.58344,41.561012
8344800,55.216454,225.43878,0,37.020798,110.13059,108.72926,95.33991,205.41107,0
8348400,41.041573,213.89174,0,32.83514,93.42544,92.26043,79.60241,209.13406,0
8352000,62.180325,209.72598,0,34.60368,100.89974,81.470985,73.94014,211.42818,0
8355600,104.52315,211.47122,0,42.799988,122.41082,78.75518,78.94784,216.2979,0
8359200,163.30864,217.5744,0,54.207195,148.6458,84.84872,94.00191,225.32716,0
8362800,0,224.5354,0,234.92041,57.559986,0,114.66218,511.66315,8.413369
8366400,221.23026,130.65395,0,0,459.57016,103.1149,71.18817,0,304.0297
8370000,326.2946,247.52763,0,54.417164,471.1651,171.06963,165.59111,142.18153,305.82758
8373600,378.94498,281.25122,0.77914333,93.37779,379.795,220.80075,220.32475,238.63477,257.29407
8377200,404.97968,288.77893,5.118178,112.88346,322.00897,255.09865,242.83401,287.3715,220.38779
8380800,419.04388,287.89963,10.797734,121.92743,298.3372,277.01526,247.58043,305.58847,198.24759
8384400,428.04367,285.50162,16.207476,126.520546,293.89594,288.25354,245.58661,308.5961,185.16347
8388000,436.38522,284.13046,21.47948,130.7109,298.62457,292.43646,243.04881,306.52325,179.64725
8391600,448.72202,284.9362,28.071047,137.83708,308.8875,294.6912,243.381,305.0615,180.81503
8395200,467.20142,288.14453,36.924202,149.11696,323.32214,297.99713,247.60435,306.39676,187.72935
8398800,485.83292,291.774,45.31039,159.53664,337.09415,301.1886,252.43279,308.88245,197.37096
8402400,493.17432,292.96286,49.766743,162.98903,343.20148,301.28555,252.76794,309.52698,205.21397
8406000,485.1389,290.7587,52.63192,161.88754,339.9882,296.1402,245.70648,307.38824,207.45752
8409600,459.79782,284.6223,54.84287,158.37578,324.15054,283.2602,228.92523,302.8734,198.11014
8413200,128.93369,273.77292,55.57763,418.51315,64.365906,0,202.33778,658.9121,25.628475
8416800,304.30103,153.88144,54.527622,0,551.0975,128.68849,75.85729,0,408.35593
8420400,349.50427,273.61542,51.856354,65.52663,560.6652,196.8076,159.33589,147.53386,392.79596
8424000,367.9002,301.05435,49.535892,112.57876,447.43454,238.84128,196.74895,243.67197,307.51984
8427600,383.07074,303.55936,50.727737,136.90298,365.13055,265.17023,211.42467,293.9039,243.5794
8431200,400.9396,300.34155,54.56807,150.09552,322.66534,280.34674,216.60818,314.96002,207.04633
