Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
6289200,361.01065,356.94672,215.67015,811.76575,121.57468,79.992134,313.35037,964.3795,48.258186
6292800,715.62823,469.68225,226.78902,112.7476,968.5911,306.5063,305.56693,0,715.8615
6296400,792.6131,514.992,236.71701,232.0638,1006.54126,430.18604,438.66382,226.52226,737.80237
6300000,806.5658,493.7338,245.03375,331.4308,831.5564,514.1013,491.98877,392.3986,631.30194
6303600,800.8972,465.048,249.52888,374.07068,694.764,563.22174,497.3661,476.84714,538.97186
6307200,795.99646,444.77304,252.80127,386.93405,608.9037,583.6638,486.34006,507.78372,477.94147
6310800,795.2746,433.59528,255.35341,388.93893,564.39484,587.3182,473.57028,511.52048,444.9934
6314400,799.94507,429.0622,258.05112,389.62747,552.5962,583.32874,464.69797,505.48633,432.30624
6318000,804.5508,427.37497,259.24594,388.77042,553.81396,575.6604,458.44257,497.24713,429.85382
6321600,804.551,425.92593,257.61392,384.679,556.3563,565.7565,452.4691,489.16214,429.73337
6325200,799.8101,423.92465,253.62566,378.10437,556.60846,554.8552,446.10962,482.0577,429.5172
6328800,795.15894,422.22937,249.84521,372.85892,556.6757,545.1215,440.88052,476.9942,429.4467
6332400,786.3309,419.46756,246.95154,367.87234,553.76526,535.22144,433.66946,472.37018,427.18738
6336000,756.39514,411.6739,243.5754,359.53888,535.3795,518.20197,415.2752,465.80945,413.21738
6339600,636.18585,397.5594,238.68332,814.26514,102.95653,328.21487,382.5791,986.1299,54.018856
6343200,767.00604,424.0951,231.94167,82.87776,849.56213,465.92767,272.8062,0,659.3055
6346800,697.5793,465.81372,224.74815,173.06953,875.1253,502.57806,352.5181,205.52402,659.656
6350400,638.074,445.9653,218.46677,255.70645,713.2318,503.99185,372.6524,350.85202,543.31476
6354000,598.99164,418.28357,212.98788,291.8831,584.9481,489.11954,365.25146,424.87543,444.74304
6357600,580.2141,397.345,208.54868,301.39255,502.1377,469.75836,351.7767,451.61307,378.62628
6361200,583.7617,386.05838,206.13364,303.86343,460.75366,454.70306,344.53,455.67105,344.5808
6364800,597.17596,380.85605,204.05482,303.94067,450.4952,444.91794,343.08444,450.94507,331.07584
6368400,614.3132,379.33078,202.11168,304.13873,455.53195,440.6597,346.19537,445.0323,327.27725
6372000,635.658,380.39926,200.09364,306.69946,465.41327,440.90802,353.52747,443.25998,328.9748
6375600,514.52924,382.0596,197.94556,711.7734,125.07818,216.51549,362.57397,922.7923,61.10709
6379200,761.9995,376.33267,196.88388,28.554035,865.4412,395.34244,241.85783,0,647.5627
6382800,786.16187,455.75342,198.51462,162.96915,921.567,492.9823,382.7161,227.9485,688.79156
6386400,777.6425,460.3352,203.13934,272.03473,791.6801,547.6183,446.64398,389.05707,610.5451
6390000,776.2594,449.7452,212.35529,327.94974,690.9674,572.993,465.2131,472.79935,540.2128
6393600,779.949,438.726,220.56519,349.28952,627.1029,579.7056,462.43304,503.31366,490.96732
6397200,773.9576,428.37073,221.94394,347.93985,586.38257,572.23816,448.9223,503.42487,457.59512
6400800,770.35547,421.6428,222.25336,343.7327,564.4026,560.4953,436.68954,493.5411,439.1148
6404400,769.65375,417.72116,222.3111,340.9509,554.13153,548.56134,428.0831,482.72424,430.4349
6408000,771.3847,415.5831,222.43147,340.0189,550.8791,538.3433,422.76218,474.21988,427.39432
6411600,773.4961,414.20813,222.25594,339.62656,551.19324,530.0018,419.26495,468.19943,426.70578
6415200,774.5763,412.89108,221.75595,338.9635,552.55035,523.06537,416.17007,463.83447,426.29596
6418800,768.56445,410.02533,220.46324,335.94113,550.6762,515.0081,410.00223,459.11212,422.96024
6422400,749.908,404.32828,219.00319,331.84497,539.2753,502.72705,397.17084,454.29596,411.0399
6426000,604.10645,394.0032,216.72119,750.69543,113.48474,282.2539,374.256,944.0663,60.13265
6429600,729.1797,375.8093,209.75066,37.489765,799.9982,427.01093,230.00249,0,617.5474
6433200,576.4997,426.01816,196.27899,125.45004,779.09344,452.33826,307.8189,182.04752,586.16943
6436800,397.94873,404.43726,182.81783,194.66425,575.94305,422.56873,307.37155,295.07077,428.79218
6440400,303.53308,374.24832,174.93063,225.61761,431.34375,380.99622,281.53915,354.31778,305.50186
6444000,292.84885,351.5272,167.52031,232.38034,354.7432,348.22763,258.0078,379.52124,235.8466
6447600,303.7791,335.5676,159.41737,228.182,320.4529,323.06723,241.3743,384.08078,199.26155
6451200,348.2469,330.12488,155.63118,230.73285,326.22375,310.82843,239.6431,384.5416,184.8786
6454800,411.5193,331.70813,154.78143,238.85991,351.23907,308.37854,248.96033,386.455,188.45302
6458400,490.27576,339.6259,155.89577,251.94205,384.75357,318.1906,270.3666,393.85342,206.67503
6462000,362.48364,348.17776,159.38275,622.11285,117.272156,72.08108,295.90286,842.15295,52.08713
6465600,650.87,324.71475,166.52705,0,830.992,271.18417,167.44193,0,611.63574
6469200,722.4546,422.08627,175.63782,151.42346,886.3788,394.0009,327.8895,217.48615,646.6311
6472800,740.58923,436.2136,184.44485,259.33655,761.06244,478.02954,411.6846,370.11676,568.46967
6476400,744.5046,428.76086,192.24055,307.85742,660.9181,523.6508,437.89026,446.83524,497.3872
6480000,745.90955,418.70856,198.47359,324.09177,596.7469,541.8409,437.13782,473.92142,448.22226
6483600,749.14813,411.5299,203.54144,328.42548,561.1912,544.4531,428.2976,476.2721,420.30115
6487200,752.9795,407.21677,206.95555,328.8844,543.85754,539.0719,419.06635,469.27747,407.15317
6490800,757.75146,405.1217,209.47353,329.41663,537.3675,531.0073,412.44238,461.146,403.02597
6494400,765.5008,404.96683,212.47266,332.3454,538.3945,523.8645,409.47153,455.45255,404.48776
6498000,773.05963,405.34015,214.81537,335.1129,542.5642,517.9427,408.0187,451.8085,407.67587
6501600,778.0398,405.4956,216.22707,336.72882,546.8942,512.82263,406.63934,449.3668,410.3642
6505200,777.4746,404.42822,217.1209,336.6778,548.506,507.1137,402.8969,446.79306,410.43442
6508800,758.2825,398.98734,216.07962,332.15305,537.4206,495.26675,389.8398,442.587,399.53055
6512400,602.1253,386.57132,212.2046,750.0006,109.331924,270.4111,361.8426,932.3243,56.14395
6516000,733.3764,365.8805,203.97609,33.91746,800.70667,414.28714,214.29869,0,612.83484
6519600,618.89325,419.51837,193.56166,125.27303,802.5052,447.4729,294.7408,186.45717,593.3576
6523200,496.60007,402.8784,185.00331,202.40405,626.828,432.90622,301.87076,307.1107,455.88303
6526800,413.60202,375.16864,178.41942,235.77367,489.57178,401.53427,281.12067,366.86533,341.80026
6530400,336.75403,349.1152,171.98024,239.4004,387.0633,359.93463,250.34601,384.46243,256.61047
6534000,325.23404,333.97256,167.55005,239.80777,338.7226,328.96866,233.49707,385.5742,212.85117
6537600,374.6712,331.9954,167.12415,248.33337,344.84427,316.96973,233.97772,386.31885,197.42581
6541200,449.09964,337.2231,169.15614,261.53107,374.76337,317.0662,247.28003,390.1906,201.81012
6544800,536.8421,347.48477,171.60419,276.99435,411.9797,329.87503,273.30643,399.64532,220.47745
6548400,445.88278,356.4952,174.65381,680.2567,122.547195,116.02428,301.348,877.3539,54.644875
6552000,723.6401,357.0828,178.89787,9.226171,862.7067,313.68414,194.69398,0,634.8983
6555600,770.5283,440.28433,184.34077,153.25339,917.43585,427.97574,345.55698,217.93178,667.04926
6559200,773.6124,446.29346,191.18552,265.5192,786.3662,501.91116,420.65704,371.0511,583.214
6562800,770.6134,434.7703,198.38191,317.58392,681.9236,538.7835,442.30963,448.886,508.33755
6566400,769.3745,423.05753,204.5533,335.574,614.91315,551.5678,440.0438,477.04404,457.04465
6570000,769.16437,414.74582,208.55884,338.62994,576.3634,550.38306,430.0393,479.38715,427.1142
6573600,768.7523,409.51547,210.39555,336.65045,556.0462,542.29114,419.75314,471.80646,412.06268
6577200,769.4681,406.62933,211.25175,334.65067,546.92346,532.31085,412.1383,462.8707,406.27716
6580800,772.0439,405.43512,212.09026,334.3898,544.66864,523.26373,407.71262,456.02914,405.76013
6584400,780.6322,406.40894,215.1918,338.81137,548.6849,517.8861,407.58795,453.0296,409.48047
6588000,792.08344,408.28915,219.46722,345.01477,555.7681,515.5217,409.33008,452.4303,414.84018
6591600,795.16864,408.25577,222.06256,347.09946,559.07623,512.0344,407.43066,450.93076,416.79865
6595200,782.6788,404.63913,223.20769,345.94827,551.57245,503.55072,397.61578,448.55466,408.99338
6598800,679.8361,397.1444,223.00487,795.14856,124.37909,316.58487,379.18933,965.6199,63.78994
6602400,867.39044,429.852,222.219,83.06824,913.09,477.2562,283.81787,0,694.6102
6606000,824.8299,479.0111,222.04945,189.05516,962.217,533.65594,380.67105,216.61902,712.12805
6609600,766.08093,461.89914,222.05466,279.13257,807.6184,545.2277,405.09045,364.87863,599.0058
6613200,723.9051,435.46753,221.71361,319.18427,680.3937,534.62805,396.80533,438.38266,498.1189
6616800,702.0826,415.22977,220.96852,330.78214,596.16425,516.48114,381.29013,463.86432,428.28204
6620400,695.21735,402.908,220.06822,332.05704,547.14923,498.64804,369.11838,465.42334,388.0143
6624000,699.73584,396.9275,219.21384,331.76013,523.3523,485.34488,363.7943,458.98047,370.31613
6627600,713.087,395.48444,218.97035,333.45062,516.84937,478.24252,365.30972,452.7129,367.99948
6631200,735.7192,397.60254,219.39395,339.4278,522.15704,478.3697,373.54044,452.1288,372.26025
6634800,672.9715,400.25293,219.80965,794.2404,137.58539,305.32224,383.38443,973.1823,69.12878
6638400,916.165,447.01337,221.44745,94.874,957.5452,487.89578,310.4261,0,720.45276
6642000,916.9893,503.59628,224.8126,214.0265,1026.0692,571.79346,434.2834,234.40564,761.0515
6645600,893.5227,492.45126,228.81848,312.61795,886.05634,607.48376,478.75177,398.27182,667.58246
6649200,873.5256,470.88763,233.63803,358.0577,771.1155,615.8457,482.92728,481.5997,581.5467
6652800,861.961,454.47772,238.93695,375.12653,696.1399,611.1013,473.69925,512.07623,521.5932
6656400,857.4079,444.51074,243.18771,379.83737,652.32404,600.8513,462.6136,515.1135,486.0254
6660000,857.41595,439.1672,246.13342,380.48688,629.01245,589.47815,453.81882,507.61246,467.93866
6663600,860.1109,436.7506,248.40974,381.01974,618.3697,579.43835,448.28705,498.57202,460.74033
6667200,863.48914,435.70673,249.90991,381.58383,614.73804,571.29974,444.9043,491.11163,459.09592
6670800,863.6254,434.5668,249.6551,380.29553,613.42834,564.03107,441.64764,485.16788,458.62848
6674400,862.8966,433.5666,249.31247,379.36005,613.3536,558.0289,438.86237,481.01416,458.43903
6678000,858.17706,431.6507,249.25139,377.99393,611.3784,551.6668,434.06873,477.24954,456.2557
6681600,837.21875,425.89905,247.54083,373.07144,598.20764,539.76654,420.94806,472.60278,444.1261
6685200,748.28876,415.62915,244.35358,838.64124,127.60777,368.85587,397.7551,1004.31573,68.282265
6688800,921.77734,462.01035,240.79362,114.21332,934.93256,525.37024,313.30002,0,716.9635
6692400,861.3738,499.76855,236.59363,206.19774,983.5044,567.29895,396.9019,221.29565,733.54846
6696000,773.5156,470.69876,231.71664,281.5934,814.27747,560.1536,401.7673,369.02966,608.111
6699600,646.0271,427.47083,223.68626,300.75894,647.2534,517.731,361.36758,431.44278,476.16104
6703200,500.67038,387.7868,211.94374,288.2199,505.61786,453.7938,306.57144,439.6669,359.39603
6706800,452.03574,365.25882,200.6726,277.10303,429.93008,404.7242,274.2071,431.15985,290.7484
6710400,484.03937,360.17755,193.01389,277.4861,411.25485,383.87476,273.19275,425.2219,268.9842
6714000,542.43225,363.45453,189.39941,284.61975,425.70737,382.8656,286.68466,424.26947,269.8721
6717600,601.66833,369.98392,187.34177,294.10944,449.60205,391.61282,308.4734,428.92947,282.72812
6721200,483.70175,374.95874,185.86304,688.545,126.72356,162.85204,330.33856,900.0179,59.92127
6724800,745.2204,357.47855,185.36342,13.812633,852.88995,352.0073,204.79868,0,630.73663
6728400,781.11426,443.50632,187.05013,152.98419,913.0101,460.75894,354.21362,225.74931,670.3328
6732000,776.9593,451.64075,190.95956,262.6633,790.64087,525.3313,426.77112,383.419,593.29144
6735600,765.62946,439.99515,194.64703,309.85825,689.5354,553.23895,445.0495,461.76935,520.17755
6739200,755.3085,426.52917,196.90038,322.26367,621.64325,558.317,438.91232,487.71307,466.8918
6742800,747.4574,416.063,197.5744,320.93936,580.3064,551.20245,425.70227,487.17896,433.4306
6746400,742.2221,408.95132,197.20218,316.3848,557.0095,539.07367,413.2782,477.02585,414.89227
6750000,740.1785,404.53595,196.71106,313.02646,545.2931,526.4782,404.32785,466.03442,406.1206
6753600,740.28577,401.789,196.24182,311.19855,540.42926,515.3596,398.4941,457.21085,402.77698
6757200,740.5658,399.75586,195.46817,309.80475,538.9568,506.02313,394.41284,450.73596,401.61316
6760800,741.4095,398.2337,195.1339,309.3892,539.3157,498.6941,391.52524,446.33533,401.2872
6764400,738.3304,395.8953,194.98462,308.2438,537.9988,491.45908,386.83942,442.2721,399.17395
6768000,721.90155,390.5541,193.64,304.37198,527.27234,480.1092,375.43747,437.68173,388.4836
6771600,533.29974,381.2549,190.6494,680.88306,116.83605,218.81996,355.80252,893.2096,59.91927
6775200,727.3777,334.35886,186.50558,0,804.1914,381.06973,193.19017,0,606.3521
6778800,714.9961,416.6919,182.24557,131.71165,852.3917,457.74536,316.06195,209.56741,628.19196
6782400,679.4552,422.10434,179.04034,225.663,724.92633,488.19727,364.8147,351.24915,536.17664
6786000,648.39825,408.2594,177.1203,265.041,618.7633,491.34244,370.19568,420.76987,452.07257
6789600,623.8748,391.9354,174.3121,272.28833,544.2678,479.0927,356.67438,442.033,389.9514
6793200,603.4563,377.98224,170.7137,267.02438,494.8608,459.50076,337.89832,438.60477,348.47238
6796800,592.6552,368.4617,167.15244,260.68982,466.0959,440.28168,323.40097,427.41364,325.0198
6800400,588.6447,362.42828,163.68161,256.1614,451.12997,424.16382,314.46683,416.22208,313.68954
6804000,607.9932,363.23618,163.57321,262.31564,452.18887,419.0609,319.53198,413.97736,314.99023
6807600,441.64688,366.87277,166.05733,626.4085,124.147316,151.05972,332.0642,855.7919,59.81991
6811200,703.73157,315.32623,167.96666,0,813.5001,337.55936,176.76329,0,600.833
6814800,754.1335,417.14603,171.65184,145.62738,877.83813,449.10504,334.47607,220.14174,641.2547
6818400,764.145,436.71384,178.58038,251.59174,770.4705,514.6901,413.71075,372.51712,571.57104
6822000,772.81067,434.49997,189.37215,305.387,685.43243,547.59985,440.6441,451.1536,508.67148
6825600,792.5262,430.83716,204.52345,335.7295,636.7038,563.4906,447.12396,483.23218,469.59198
6829200,817.16516,429.30737,219.4556,354.16922,614.4251,569.77826,446.50668,490.74228,450.91382
6832800,835.6132,428.52826,230.03394,363.33286,605.86163,569.2366,442.72763,487.00192,443.71765
6836400,855.00745,429.97693,240.0188,372.97458,607.52527,567.7882,441.71786,482.25742,445.14865
6840000,877.5306,433.30634,250.29588,384.7835,615.9035,568.0209,444.12775,479.9287,451.9129
6843600,895.57825,436.3257,258.18488,393.83258,625.29083,568.32825,446.51334,478.77164,458.97195
6847200,904.51636,437.5672,262.94125,398.0922,631.57477,566.97876,446.1122,477.27646,463.0785
6850800,883.22345,429.91922,256.72424,382.83258,619.77295,553.41327,429.68277,467.73178,452.4416
6854400,815.5065,409.66837,236.80641,345.47464,576.52246,518.9851,389.8091,447.2322,415.864
6858000,533.95935,383.07047,215.18384,715.1455,31.335674,238.5966,337.31927,858.8741,19.038631
6861600,504.38245,325.83038,197.54935,0,587.4471,345.8041,155.41057,0,485.33524
6865200,245.43939,386.84296,181.70961,98.87036,508.67694,336.69095,236.83101,103.17323,375.77545
6868800,0,371.27826,166.13368,162.46841,271.5644,277.25647,241.60718,175.36731,176.18399
6872400,0,340.18594,153.908,184.69707,87.64876,206.97733,215.26193,216.41072,36.20855
6876000,0,310.84802,145.67352,188.62415,0,137.39511,188.31384,248.76663,0
6879600,0,279.78656,138.82635,187.04005,0,70.36896,157.33894,271.07617,0
6883200,0,258.7635,132.97087,188.10992,20.969913,25.589046,135.10355,286.00073,0
6886800,25.99271,259.33313,131.66008,201.13902,101.02355,16.791805,138.66667,301.8956,0
6890400,154.76683,278.821,134.95172,225.07135,203.74963,43.544537,170.22043,323.54483,0
6894000,132.06802,302.02173,143.63422,636.68286,98.13932,1.3991256,214.31923,806.1968,15.141898
6897600,488.78983,337.77936,157.3499,0,843.66895,197.30428,147.44766,0,575.3279
6901200,614.4562,423.22513,172.09555,155.56403,873.42145,310.21725,312.90048,197.8201,575.69525
6904800,668.08606,427.24414,184.44612,267.32416,714.6187,390.76703,402.2006,341.25287,478.12256
6908400,696.7085,415.7689,196.6008,323.2169,597.94586,447.05057,435.5333,416.93066,405.8731
6912000,717.0037,405.87698,207.32236,345.78995,530.2411,483.53616,440.46542,447.34665,365.65393
6915600,726.78015,398.89636,212.7882,349.25568,501.60504,499.7809,432.45206,452.36594,343.76605
6919200,730.93176,394.9647,214.85672,346.49792,495.26123,503.22263,422.13904,447.50568,333.33206
6922800,740.37573,394.96277,218.2802,348.06677,502.4338,502.83414,416.63483,442.84036,333.01758
6926400,756.6012,398.02942,223.99245,354.98965,516.53754,502.9691,416.63733,441.47293,340.53036
6930000,777.1963,402.80685,231.26123,364.93207,533.0577,505.15894,420.28006,443.1704,353.17508
6933600,794.0452,406.90662,237.88228,373.0185,546.2247,507.772,423.17297,445.4813,366.86603
6937200,782.2124,403.75604,236.32016,365.34677,540.5863,500.87964,413.06732,441.18475,371.85013
6940800,717.99133,387.9059,219.31828,332.55908,499.16788,474.18674,380.4059,425.06607,355.35562
6944400,369.96216,364.34918,194.43312,688.30084,0,171.65453,335.77277,785.22894,0
6948000,220.04767,296.00522,174.66539,0,464.27713,256.13446,148.56795,0,408.2391
6951600,0,373.86093,163.05867,100.56757,304.17603,246.5841,253.53506,28.839903,229.46071
6955200,0,368.65247,157.40694,170.48105,93.58639,210.89403,277.6532,86.79626,42.266376
6958800,0,344.2096,150.82825,196.49622,0,154.26744,260.74634,141.57988,0
6962400,0,316.41565,140.80765,195.48752,0,84.24463,233.20473,190.17517,0
6966000,0,285.6535,132.63322,189.61392,0,23.182045,202.6784,226.48051,0
6969600,0,265.0333,126.780426,188.91286,3.722143,0,179.09033,252.75725,0
6973200,0.08788025,256.74704,125.25509,199.33978,50.333138,0,171.22441,275.16736,0
6976800,65.97524,266.31732,127.640175,219.80405,133.07582,13.914626,186.92899,299.4195,0
6980400,49.115574,291.11606,138.19145,639.78217,83.91173,1.6963747,224.757,788.7256,0
6984000,409.88562,343.80008,152.83809,0,813.06085,189.56268,166.64815,0,534.43976
6987600,537.0762,426.94727,168.3352,155.69727,824.0911,293.64023,326.88226,188.55312,520.421
6991200,607.79474,431.51422,185.75803,273.93478,656.08344,371.00055,415.9056,331.18704,426.4406
6994800,651.9552,420.21933,200.5957,333.953,538.72955,426.03006,448.8028,408.1666,360.09113
6998400,684.41144,410.96317,213.52852,359.43573,488.65778,464.01276,454.2826,440.9066,319.25702
7002000,708.3077,406.2739,223.43333,369.0237,479.18015,488.6435,449.58444,449.9353,299.4386
7005600,725.74994,404.9724,230.22939,372.36444,486.2416,502.8676,443.02032,449.162,295.28693
7009200,741.18896,405.99933,235.40158,374.98395,498.93192,509.97937,438.3968,446.52057,302.0881
7012800,756.1533,408.53223,240.01674,378.81027,512.65063,513.04114,436.6416,445.30945,315.94733
7016400,772.97473,412.2078,245.12294,384.72766,526.91693,514.523,437.68787,446.4851,334.02216
7020000,781.9339,414.19742,247.796,386.59586,535.3321,513.122,436.4987,447.19876,351.092
7023600,760.35095,408.523,241.51659,372.142,524.0389,502.404,422.057,440.90555,357.8306
7027200,687.8637,390.50348,219.83809,333.43524,477.86575,473.0524,386.3843,422.8407,342.2028
7030800,347.73438,367.30023,194.07722,690.903,0,180.79285,343.20395,780.3027,0
7034400,222.67842,311.7026,174.57965,0,466.1843,265.448,166.74901,0,409.5606
7038000,0,384.3411,159.24854,100.187386,251.31306,243.83209,272.2722,20.329693,213.5003
7041600,0,382.13043,150.3129,174.24057,0,178.93698,314.77133,54.229034,0
7045200,0,358.26715,139.49648,195.956,0,93.53335,309.8916,99.81756,0
7048800,0,324.6452,123.98573,184.24338,0,0.53794765,279.65042,151.1884,0
7052400,0,277.9848,111.39572,170.30388,0,0,232.82185,196.77191,0
7056000,0,234.01028,102.03437,162.44014,0,0,188.45596,230.44193,0
7059600,0,212.53091,96.5286,164.90163,0,0,165.20042,254.3066,0
7063200,0,224.74124,97.87757,183.19516,12.120645,0,174.78494,278.1451,0
7066800,4.217245,256.39102,110.66535,584.2356,43.495903,1.0553242,212.52708,749.038,0
7070400,285.40222,304.5155,129.1891,0,719.7109,127.24982,147.22343,0,503.39633
7074000,370.13434,397.30487,146.12955,145.12407,699.59247,187.58476,311.5522,178.94902,434.04935
7077600,420.49857,403.92593,161.70035,251.10794,510.89246,236.7648,401.44675,313.03494,306.98846
7081200,462.9833,394.0822,176.52286,306.89163,405.89606,278.62512,435.5212,385.95178,219.68929
7084800,495.30408,383.29327,185.48918,324.8605,366.30176,311.67334,437.228,414.6451,170.73747
7088400,517.1781,375.3897,188.70227,324.5169,358.93835,336.28217,425.898,419.53885,151.46896
7092000,539.0264,372.59338,191.8429,323.88388,369.70383,356.0309,415.57455,417.1853,154.7095
7095600,559.567,372.73456,194.2956,324.0428,385.31876,371.65915,408.30087,413.83707,171.25423
7099200,580.34216,374.88705,197.13033,326.45993,402.0842,384.63254,404.81314,412.4339,195.32127
7102800,599.87006,377.67654,199.66522,329.23264,417.18454,395.37332,403.35883,412.76852,223.08522
7106400,611.37976,379.14795,200.58694,329.07117,426.92816,402.80365,400.35248,412.9671,249.68665
7110000,593.4757,374.45883,196.37024,317.91098,420.2765,401.32086,386.21707,407.88095,265.9971
7113600,527.4417,359.38257,183.55246,290.84457,383.5946,383.76157,352.33374,393.4881,259.67072
7117200,160.8172,335.09338,163.1348,628.533,0,62.529858,302.1323,751.51776,0
7120800,45.342438,226.128,140.77255,0,405.13293,151.24863,95.321594,0,360.30698
7124400,0,316.4208,119.910736,65.95812,170.04214,139.11832,187.93335,20.833311,162.41878
7128000,0,317.26636,101.207344,106.740456,0,82.01422,210.91757,51.769962,0
7131600,0,295.49448,86.572876,117.17049,0,6.251998,196.8991,90.56914,0
7135200,0,267.13782,73.79438,109.69062,0,0,165.51414,133.06654,0
7138800,0,237.14215,63.254833,101.28258,0,0,130.4754,168.96375,0
7142400,0,211.29517,57.04579,103.10246,0,0,101.943,198.68382,0
7146000,0,203.59143,55.37868,116.39898,0,0,95.49173,225.12134,0
7149600,0,220.55907,60.260983,143.21634,14.445675,0,120.92011,254.19716,0
7153200,1.1588713,244.84888,68.323326,469.6624,36.655037,0,161.90573,665.5694,0
7156800,210.16576,184.0945,76.5004,0,574.9852,98.92975,112.85588,0,394.466
7160400,270.5161,318.4611,86.21996,109.2329,555.97003,152.07797,251.22382,163.66753,327.10678
7164000,307.92432,348.13477,97.008385,188.19917,405.45148,195.4929,329.246,285.576,220.74821
7167600,337.90286,349.54266,106.233345,224.2731,321.9094,230.68062,358.75836,349.34546,149.65382
7171200,365.7356,344.75342,114.0884,237.97415,293.61322,259.23734,362.78635,374.72778,113.59514
7174800,392.34317,340.8864,120.60635,243.18867,294.98514,282.30466,357.91174,380.6205,105.06685
7178400,421.16708,340.486,127.98449,249.48671,311.0622,302.0842,354.0462,380.48184,116.03487
7182000,455.29492,343.93015,137.95615,260.95343,335.046,320.6743,355.1827,381.28638,140.06473
7185600,486.50882,347.77023,146.04158,269.8928,356.50217,336.51987,356.8788,382.33432,168.96336
7189200,508.45657,349.82376,149.54506,272.09818,370.027,348.16156,355.9479,382.29724,197.73126
7192800,522.70807,350.61856,150.46342,271.01617,378.3881,356.19543,353.3154,381.8737,223.7293
7196400,525.2681,349.9192,151.0217,268.9661,381.87158,360.0829,347.9318,380.87653,244.21036
7200000,512.12024,346.62854,151.6337,266.74182,375.8931,357.77997,336.4882,379.6092,253.3338
7203600,324.3956,340.5318,149.59634,641.68134,85.762535,99.69892,320.02957,835.58374,44.804874
7207200,529.35223,297.55655,146.33905,0,729.1122,264.52176,159.13467,0,566.52637
7210800,545.23425,387.26233,143.63045,118.63791,737.7288,350.19418,289.36127,189.8501,576.3358
7214400,526.3451,394.80548,141.93677,202.82986,577.8274,400.42438,346.42444,319.50656,480.22348
7218000,498.25272,380.4545,139.5525,234.82695,453.04297,419.6924,352.64673,382.08978,392.7796
7221600,478.3306,364.80316,136.71512,240.12679,384.72733,418.17892,339.89218,402.23022,330.87723
7225200,475.67267,354.93936,135.4908,239.91801,362.0252,409.84683,328.08215,403.4414,296.9627
7228800,482.18658,349.6202,135.17513,239.41841,360.9457,400.0351,320.66077,398.10464,281.14713
7232400,495.83572,347.8493,135.93718,241.20235,369.76938,392.7514,318.6796,392.92606,274.47455
7236000,514.07294,348.48087,137.06134,245.81537,380.29208,388.4295,321.32285,391.84317,272.6237
7239600,321.8797,349.48343,137.87978,592.1576,103.64972,102.101326,326.02365,821.0019,50.168957
7243200,572.5367,283.82727,138.56885,0,746.3693,277.14337,155.77979,0,560.927
7246800,624.625,390.86563,140.3993,129.15439,780.1554,381.08563,312.40875,206.17923,590.9503
7250400,630.87024,411.23648,143.55978,219.83452,651.0138,448.24167,388.95444,347.0405,517.2735
7254000,626.2876,406.51254,146.90013,258.37598,550.36646,480.43906,409.55746,416.88806,449.14417
7257600,622.7239,396.96875,150.2058,270.25412,487.04684,489.73486,405.3382,440.75882,401.1589
7261200,621.8426,388.81952,152.83138,271.9075,456.5638,486.35257,393.77133,441.53308,372.50754
7264800,623.7616,383.3005,154.9276,271.44382,448.29996,477.49615,382.89813,434.0656,358.1263
7268400,627.7974,379.92545,156.62865,271.44815,449.82495,467.4063,374.9984,425.70218,352.5746
7272000,632.8955,377.9246,158.0159,272.21237,454.54892,458.15707,369.88455,419.1135,351.6812
7275600,637.0746,376.3149,158.49812,272.34027,458.84747,450.0374,366.009,414.24347,352.33124
7279200,636.89056,374.04373,157.13248,269.9183,460.02155,442.0089,361.39493,409.92468,351.7778
7282800,629.4336,370.2063,153.62279,263.96667,456.3854,432.58194,354.0592,404.8914,347.90076
7286400,609.1029,363.41782,147.55888,254.1654,442.44467,419.01288,340.9235,399.1127,335.53442
7290000,330.3828,351.74307,138.99548,558.61957,98.11047,81.69699,318.52942,796.4295,48.159023
7293600,517.2094,219.56735,128.09456,0,657.08875,237.64507,109.01344,0,489.74686
7297200,519.478,335.49905,115.783485,91.82301,679.5829,323.07965,236.66383,185.50723,501.03494
7300800,466.0961,354.30093,100.37933,140.63486,548.92114,360.83304,281.01828,301.55048,411.0959
7304400,353.53018,334.58826,80.39206,134.30748,411.92032,347.57776,258.96637,343.47015,307.08734
7308000,133.55656,293.84628,54.851555,93.25594,257.80023,280.4691,191.48543,332.53873,186.82375
7311600,0,247.66263,26.942253,48.833775,121.26126,184.95546,117.26668,302.71335,76.342384
7315200,0,219.23273,7.0607104,28.44931,65.23276,114.580605,78.03533,280.6176,17.562304
7318800,1.0956627,211.34026,0,34.37875,80.41433,80.43046,72.03168,274.13916,0
7322400,59.511497,221.3603,0.5869174,54.593132,130.63802,75.18049,90.93837,281.41263,6.7209144
7326000,0,236.41461,4.61905,200.4474,67.69256,0,123.19471,533.86,17.480982
7329600,210.2201,128.96426,12.2421055,0,454.22748,100.06509,74.35419,0,302.42795
7333200,322.63342,256.20166,25.879644,74.25347,491.02725,176.32628,184.01648,174.34831,327.1546
7336800,393.97852,301.6836,43.724735,130.32239,434.72037,238.32585,253.66167,294.37958,302.01056
