Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
2217600,804.35767,422.4028,222.31523,343.10776,598.66693,540.9164,408.63593,480.18243,423.80814
2221200,812.39764,421.4179,223.62076,345.8093,593.0062,534.2475,409.52798,473.69116,420.87268
2224800,820.5944,421.06714,224.28375,348.8968,590.4114,530.0474,411.2733,470.3141,420.86996
2228400,724.0327,419.75818,224.0834,784.63556,142.18059,334.85464,411.10934,974.47327,76.51429
2232000,953.1563,444.6423,225.60995,92.52775,955.02344,518.3932,322.15027,0,724.77026
2235600,963.4241,508.21237,230.51364,218.1139,1036.3168,599.69916,448.83618,240.57143,773.214
2239200,952.373,503.33292,236.77696,321.57068,911.20593,633.569,493.63364,407.4596,686.21655
2242800,940.31305,485.21606,243.05124,369.0329,805.40094,640.44446,497.52966,491.9017,603.22943
2246400,932.31213,470.1366,249.07626,386.72205,734.87274,634.325,487.57684,522.351,543.7852
2250000,926.7778,460.1037,253.28052,390.9014,692.1749,622.5636,475.21515,524.6173,507.01578
2253600,919.64923,452.8932,253.72418,387.39005,665.9865,607.9085,463.06943,514.86163,485.221
2257200,911.6189,447.60733,251.97844,381.93808,649.87463,593.1964,453.05157,502.82343,472.78467
2260800,904.5032,443.90683,249.85323,377.78406,640.5011,580.45276,445.90103,492.82037,466.2039
2264400,898.646,441.25244,247.92638,375.1703,635.24316,570.1591,441.0151,485.6871,462.7458
2268000,893.69824,439.08936,246.11795,373.22635,632.18146,562.0029,437.3466,480.74832,460.55234
2271600,888.6453,436.9353,243.99615,370.87994,629.77094,555.1471,433.93948,476.9967,458.32504
2275200,882.5234,434.59875,242.16052,370.15308,624.64026,549.077,430.20996,475.9488,453.1661
2278800,795.9743,429.95456,240.30852,826.00775,141.72542,372.371,421.98615,999.12286,77.05243
2282400,988.54175,469.48465,240.0094,117.16838,967.4549,544.2955,339.5158,0,738.8018
2286000,935.2975,515.41644,240.67525,221.92035,1021.3171,599.33966,437.61597,230.05936,766.17896
2289600,840.5537,493.84344,240.85211,307.3194,849.3327,599.3932,452.57578,381.92126,642.1885
2293200,788.57745,465.20038,241.50882,345.323,722.0924,581.8778,437.7727,459.7285,536.3079
2296800,768.06396,444.76077,241.01346,356.97382,645.67694,562.4478,420.9016,489.20932,467.78214
2300400,757.6154,431.61288,239.41492,357.35748,600.5209,544.11664,408.05612,492.72208,428.9888
2304000,754.19434,424.4002,238.89693,358.3101,576.86285,529.5104,402.61206,487.7103,411.95956
2307600,779.56366,425.07666,239.89626,363.3963,577.3612,526.18604,408.8714,483.73648,414.44156
2311200,808.37396,427.7111,241.63075,370.30728,583.6958,528.84644,417.747,483.3153,422.21655
2314800,768.0735,429.35635,243.48634,845.34906,147.06697,375.98444,423.98825,1020.31976,78.47466
2318400,1005.29114,492.81964,245.89726,138.54565,1002.95825,560.655,367.3794,5.9956865,762.132
2322000,1007.1747,541.7235,252.61351,253.92862,1084.7823,636.61096,483.8492,247.71217,812.3298
2325600,994.7083,528.15265,263.3836,357.37836,952.8573,668.3791,523.468,423.96548,723.26025
2329200,983.52466,505.6797,273.05157,407.21036,842.53613,674.5659,525.47534,514.2483,638.6089
2332800,977.59296,489.08395,281.4641,427.2318,769.90656,668.7584,515.6467,547.7234,578.4252
2336400,977.2353,479.98428,289.0091,435.91455,728.52026,659.2841,505.92706,552.3277,543.1992
2340000,978.7498,475.40814,294.226,439.1738,706.70337,649.01483,498.3853,545.2391,525.224
2343600,979.48444,472.75916,296.65625,439.14264,695.3864,638.9123,492.42252,535.3046,516.7758
2347200,977.0047,470.12848,295.762,435.5137,688.28265,628.62964,486.366,525.5952,511.8916
2350800,969.0763,466.29254,291.0577,427.43134,681.1066,617.1837,478.69464,516.4262,506.47153
2354400,958.09546,462.03726,284.7993,418.3619,673.9,605.6858,470.87305,508.68814,500.41876
2358000,946.5709,458.0682,278.68802,410.52124,667.3878,595.2565,464.04092,502.6631,494.48175
2361600,932.88965,453.884,273.10953,405.08124,657.73584,585.323,457.0433,499.70734,485.53607
2365200,875.98456,446.861,267.56033,894.70386,144.26881,436.84564,444.4448,1052.9697,79.74355
2368800,1043.11,505.0077,261.14157,159.78305,983.56866,597.66766,374.57678,17.918142,755.57227
2372400,833.866,533.0894,253.57448,237.04916,960.77637,614.45044,449.63882,212.91414,743.1219
2376000,476.51358,496.80075,243.67192,300.32642,661.2198,556.0285,445.60034,332.37933,542.00244
2379600,148.63614,453.7117,231.18626,315.63202,404.24146,468.45218,411.9449,389.55844,355.4358
2383200,16.13625,420.25687,220.78748,312.9164,274.53006,395.38113,377.91077,420.86746,247.88953
2386800,134.54584,402.27274,216.09892,314.6852,287.34714,367.28705,361.18582,438.33322,219.53064
2390400,334.95834,400.47134,216.36603,325.6598,360.05145,372.71793,369.48477,450.67215,229.031
2394000,515.0989,406.6856,222.22258,343.16772,433.6243,393.98755,391.07455,461.07883,259.47324
2397600,645.4816,413.68243,230.11835,360.71872,485.06165,421.0274,411.44827,470.39313,296.23038
2401200,660.44995,418.1906,236.71664,851.1889,137.64893,295.57285,424.14194,1020.0048,70.50585
2404800,924.8707,496.74963,242.22409,141.48926,992.50604,492.13943,378.9365,4.6105146,755.1719
2408400,932.32837,540.85034,250.33253,253.82382,1055.7928,586.8695,491.5477,243.48615,797.007
2412000,916.53326,523.31586,261.22043,354.86484,905.88477,633.6247,527.4822,418.61804,701.20685
2415600,907.89185,499.3903,271.9464,405.47324,787.14435,650.3402,528.2939,509.35934,614.38983
2419200,906.82166,482.15207,280.46106,425.21677,711.31177,650.46075,517.5156,543.1604,554.061
2422800,908.3805,471.87683,285.88907,430.35855,667.99176,642.3258,505.41708,546.9142,518.24426
2426400,911.65155,466.61218,289.27783,430.99243,646.2082,631.7105,496.14224,539.2135,500.37805
2430000,915.7917,464.28485,291.42978,431.04547,637.1588,621.59265,490.11932,529.62866,493.49588
2433600,920.1849,463.41534,292.75607,431.33762,635.2425,613.1614,486.41806,521.7683,492.36
2437200,927.25726,464.01013,295.01273,434.20422,638.7008,607.80316,485.52713,517.2797,494.85513
2440800,939.3501,466.1023,299.25317,440.53094,646.61066,606.2687,487.43292,516.1264,500.0607
2444400,952.34375,468.604,303.96368,447.31876,655.82227,607.0405,490.17093,516.64667,505.86105
2448000,958.379,469.30972,306.50958,451.64493,659.05597,606.7751,489.75803,518.5733,506.3572
2451600,952.7834,461.94424,299.3338,997.93036,147.54393,501.4998,475.17303,1122.4923,81.33538
2455200,1093.5144,540.98175,282.42297,222.39565,995.9348,652.2915,422.1789,55.65593,768.30634
2458800,628.871,553.84,261.31927,261.1421,821.6661,621.7956,482.66754,192.01105,688.10864
2462400,95.73616,507.97537,242.1847,302.0013,422.011,517.36383,471.71985,274.49478,426.88327
2466000,0,462.15045,228.36154,314.65466,136.89787,404.27863,440.6627,330.2113,227.1628
2469600,0,424.09134,215.63557,309.53586,3.4545507,311.66058,406.18683,376.53043,123.17737
2473200,0,390.747,208.37567,306.98013,18.365416,254.76845,375.23215,408.40796,75.019264
2476800,36.288803,377.43646,210.25494,319.2235,128.73941,235.31915,367.78583,430.86133,80.12068
2480400,213.59317,386.53622,220.12622,343.9713,274.93835,252.6685,389.22552,449.5187,124.59141
2484000,395.8915,400.29788,232.91367,370.41922,384.44736,289.958,416.8398,465.44882,181.01793
2487600,498.23056,410.18005,243.33057,902.91223,127.35073,217.0572,436.35162,1049.6896,62.774887
2491200,812.3963,535.694,252.52966,181.18835,1021.201,433.03583,431.72885,22.878716,784.48816
2494800,852.8958,563.9345,263.52798,283.8912,1064.6057,541.03656,531.3333,248.12704,815.30084
2498400,852.09766,533.5489,274.68417,378.01315,883.2054,606.18494,554.83636,422.07233,703.3744
2502000,850.8845,502.09326,284.7505,424.98413,744.7492,635.4874,547.9185,512.5544,606.3479
2505600,853.82,481.30945,292.40558,442.79166,658.9733,642.7018,533.23865,546.5732,541.08624
2509200,861.8784,470.66568,298.5547,449.21564,615.56165,639.18976,520.92474,551.6179,505.31442
2512800,873.93225,466.91635,304.07037,453.26697,605.6295,632.1682,513.7053,545.99414,490.76123
2516400,890.8955,467.60068,310.31345,459.38644,613.2291,626.31067,511.71982,539.49133,489.91812
2520000,904.04926,468.7913,313.9614,462.24524,623.10156,620.5869,510.08698,533.4106,493.88626
2523600,900.84296,466.5446,310.04254,453.99164,623.3869,610.8231,502.83212,525.3272,493.64066
2527200,885.6191,461.83994,301.13977,439.5928,616.2746,597.8705,491.9991,516.4705,488.60846
2530800,871.50183,457.57574,292.76538,427.94525,609.9751,585.8291,482.63007,509.6046,483.16974
2534400,856.4562,453.05545,284.8235,419.2275,600.6029,574.1961,473.31122,505.94415,474.3296
2538000,833.94293,446.32663,277.52454,934.5967,137.75305,452.1052,459.74188,1082.1874,74.659096
2541600,1009.31085,537.5621,270.72964,187.24397,1000.5989,607.78546,417.14294,38.057854,771.8738
2545200,916.768,556.3617,263.64697,259.34802,1042.7012,640.1013,487.4241,249.09412,798.1126
2548800,814.96765,515.5526,256.8424,325.08682,860.05255,627.106,482.8744,404.7605,675.34485
2552400,737.11304,472.75757,250.4271,348.25232,706.232,594.04596,451.8343,479.63837,558.8785
2556000,688.0795,442.06958,244.30615,349.76697,600.9188,557.26984,420.47098,502.57065,473.26498
2559600,660.1678,423.22473,238.55403,344.99402,536.27234,524.95953,398.9731,500.57806,419.95987
2563200,660.5098,415.2628,235.17131,344.80804,508.648,504.64987,393.26147,493.15665,396.94653
2566800,697.48553,417.79562,236.94043,354.25653,518.9698,502.2235,404.9475,490.2346,400.53308
2570400,744.2914,424.158,243.59752,370.5767,540.8192,511.263,422.31375,493.4743,412.6618
2574000,752.86707,430.0643,251.99768,877.2019,146.02443,394.033,436.98184,1054.8766,78.586784
2577600,1004.5338,538.2574,261.79404,167.77629,1050.9052,579.5905,418.51895,35.116425,807.7217
2581200,997.32214,572.29236,272.89343,280.70792,1123.4807,655.5406,524.6382,267.22824,857.7161
2584800,968.98444,545.8535,283.60226,379.37534,966.44934,684.68945,552.8636,442.3501,757.55133
2588400,951.191,516.05835,293.09326,427.34308,839.36505,688.76587,548.3953,532.125,664.15906
2592000,945.2677,495.7839,300.8113,446.0736,756.94806,681.21545,535.2203,564.94086,598.0215
2595600,947.6806,484.995,307.34317,453.54843,710.4035,670.2303,523.92267,568.82965,559.0769
2599200,960.1192,481.85687,315.21207,461.62897,690.25134,661.8088,519.2,563.30255,542.2538
2602800,975.9364,482.35593,322.64752,469.53848,684.8916,656.27985,518.36523,556.30994,538.2499
2606400,989.24304,483.80228,328.20184,475.3221,686.4471,652.42633,518.58954,550.35504,539.7608
2610000,998.5826,484.8919,331.50854,478.3408,690.41547,649.306,518.22266,545.72406,542.4457
2613600,996.822,483.52106,329.7472,474.10266,691.27277,643.7242,513.9294,540.2422,541.58167
2617200,988.1723,480.72684,325.10355,466.55045,689.62897,636.3544,507.63605,534.6434,537.80536
2620800,978.0234,477.6553,320.81564,462.2153,684.15674,628.7127,501.10724,532.42786,530.3912
2624400,1028.6526,472.45645,316.81573,1039.1116,154.32771,569.6866,490.06757,1159.6481,87.16844
2628000,1207.2666,636.0526,315.55466,274.73196,1139.1147,728.7073,511.38257,94.66038,885.9989
2631600,1123.0283,631.07056,316.90472,338.7567,1209.2301,750.03156,563.66626,297.44815,923.87335
2635200,1040.0073,575.95,317.778,407.6234,1027.8291,733.47876,553.9625,451.20255,796.30963
2638800,979.7091,529.1499,318.92273,440.6379,878.87866,705.3397,529.58563,530.639,680.53973
2642400,942.9127,499.0093,318.55743,450.3696,778.36005,676.42,507.08002,558.90137,597.7898
2646000,926.7268,482.52646,316.56647,450.25113,718.28204,652.4368,492.66663,560.93054,547.8716
2649600,927.8576,475.78223,314.8256,449.79047,688.56445,636.9734,488.32025,554.51166,524.68335
2653200,938.002,474.2348,313.76257,450.60156,677.60864,629.13666,490.3869,547.52625,518.57306
2656800,950.3141,474.83398,314.13394,455.06647,674.01654,626.40826,494.61636,544.98694,518.57184
2660400,1022.8402,475.58914,314.99103,1037.3136,161.68846,574.4553,497.73535,1173.4893,92.838646
2664000,1236.52,643.1697,315.88086,280.8955,1155.5151,747.88104,529.65955,113.39284,897.9541
2667600,1181.8173,644.1109,317.3116,350.51117,1239.2039,783.6998,598.4751,319.5896,952.35443
2671200,1115.2,591.5802,317.25165,418.10776,1066.8373,776.5944,596.52435,475.24054,836.6017
2674800,1059.7269,544.4162,315.67883,445.16696,920.4141,751.7929,572.1542,553.2729,724.8489
2678400,1018.1075,513.24054,313.24207,450.3202,819.4902,722.8508,546.93115,579.29517,641.9997
2682000,988.5477,495.2614,310.61157,447.52783,756.3938,696.3703,527.88544,578.80676,589.05365
2685600,967.72577,485.46146,307.90912,442.98227,719.10486,674.52075,515.1655,568.4064,558.6367
2689200,954.13226,480.19824,305.5481,439.25107,698.2509,657.72064,507.19095,556.7383,542.849
2692800,947.8598,477.55478,304.21835,437.6471,687.84784,645.7469,502.71896,547.4339,535.83813
2696400,949.787,476.91046,304.97034,439.47314,684.9004,638.62286,501.3722,541.6783,534.39246
2700000,956.45795,477.43124,307.30386,443.46536,686.5414,635.2199,501.89227,538.70416,535.80237
2703600,964.4329,478.2316,310.0543,447.5523,690.2154,633.9328,502.76822,537.1305,537.92993
2707200,967.90485,477.92932,311.40363,450.64468,690.05396,632.1845,501.55145,537.5834,535.77405
2710800,1015.74084,475.99677,312.1506,1014.0878,159.95703,565.74713,496.85065,1151.5546,92.169914
2714400,1216.4954,628.45544,313.39908,262.13803,1132.3767,734.6641,512.2003,97.28872,879.93677
2718000,1153.7643,630.52893,313.81985,332.8821,1211.1593,765.31836,574.8636,304.9393,928.6192
2721600,1077.917,578.5189,312.85037,400.81198,1038.545,752.606,567.59845,460.66953,809.26184
2725200,1012.88165,531.0444,311.29333,428.3045,890.3485,722.6627,538.91425,537.9813,693.981
2728800,957.9318,497.91333,309.327,432.9166,783.99146,687.34155,507.44073,561.86,605.5214
2732400,921.42377,479.03598,306.50046,430.29532,718.1856,656.39874,485.56204,560.1366,548.9223
2736000,908.2596,471.16162,303.273,428.2848,685.31055,635.82135,477.8326,551.51324,521.11066
2739600,910.33826,468.6362,299.9035,426.83615,671.7028,624.1179,478.37183,542.9875,511.68115
2743200,915.68066,467.72382,297.2266,427.57858,664.6135,617.68713,480.8141,538.52,508.43436
2746800,937.0012,467.64508,296.7981,960.574,158.07318,522.31213,483.51883,1125.0211,91.54439
2750400,1163.3075,600.2762,300.32065,229.45279,1115.1838,701.75745,487.1796,86.223145,866.8001
2754000,1137.7032,619.4263,306.9043,324.1762,1205.2655,754.46967,576.0956,307.42804,927.1148
2757600,1095.2623,580.689,311.62183,407.7273,1048.6423,762.1832,588.63226,473.15634,822.68787
2761200,1053.6483,540.30334,311.3834,438.93628,912.0148,746.1966,569.9779,554.52094,717.7091
2764800,1018.0711,511.28348,308.15436,442.28964,815.5181,720.9759,544.9953,580.0543,637.3918
2768400,990.1587,493.32883,304.12482,436.52673,753.7342,695.0941,524.1436,577.7834,584.5267
2772000,967.88226,482.37494,299.327,428.38553,715.4845,671.69434,508.63,565.1068,552.4792
2775600,948.1428,474.6748,293.1031,418.80875,690.80554,650.95764,496.37088,550.3421,532.89795
2779200,930.03314,468.4593,286.02444,408.97702,673.9273,632.8966,486.16202,537.08923,520.1251
2782800,913.68176,463.0604,278.9291,399.90225,661.7523,617.47217,477.4607,526.3663,510.87192
2786400,898.6547,458.0185,271.96912,391.39197,652.161,604.14954,469.60226,517.7433,503.05154
2790000,884.1427,452.95615,264.89578,382.75568,643.623,592.1406,461.91565,510.33673,495.38538
2793600,867.7068,447.2341,257.46362,374.64215,631.7783,580.18225,453.11346,505.15164,484.1519
2797200,753.8795,439.7024,250.7541,808.80194,140.91695,380.18372,440.75864,1010.9409,79.857925
2800800,947.9721,456.9451,246.53273,102.91438,939.689,550.23553,338.58633,1.800511,722.9522
2804400,922.95764,512.75635,244.78035,214.57137,1011.02606,615.1307,449.84268,243.47226,771.10223
2808000,879.9411,500.74088,243.66956,305.48398,876.5382,632.5258,480.1328,413.5935,680.2374
2811600,838.806,475.78238,242.26904,341.6046,759.26654,623.91547,471.5176,496.6256,588.9456
2815200,803.65155,453.95752,240.8363,349.04385,675.72406,603.1316,450.04166,522.2131,518.24976
2818800,780.8771,439.55206,239.01805,347.05557,624.34827,580.977,431.68295,520.1862,472.84125
2822400,770.17456,431.50256,236.96904,344.1637,596.8473,562.66284,421.01047,509.21738,448.4641
2826000,774.1211,428.72803,235.00401,343.72406,587.72015,551.7685,419.91946,499.3152,440.79376
2829600,782.83636,427.7175,233.56528,345.67963,584.3891,545.8459,422.25034,493.95615,438.86935
2833200,676.38153,426.4315,232.95866,768.7933,142.2755,339.00674,423.85605,986.4372,79.27701
2836800,914.06537,439.45096,234.0245,81.98167,938.0096,522.90045,324.43475,0,717.3322
2840400,927.99,507.2171,237.9826,211.90758,1018.7472,608.2067,456.32993,248.63838,773.906
2844000,920.00476,505.32654,243.91733,317.76266,898.4329,645.25903,504.61627,423.32935,695.6676
2847600,908.8737,488.0749,248.97131,364.3326,795.33435,653.1535,508.82608,510.40326,616.6892
2851200,898.77386,471.96228,252.28638,378.1053,724.57825,645.5554,496.445,539.4954,556.9114
2854800,888.2749,459.61182,252.48026,376.4694,679.08905,630.18164,479.93668,538.3065,516.67444
2858400,877.7484,450.76462,250.49217,370.1404,650.80676,612.37555,465.1672,525.74744,491.6521
2862000,869.0631,444.78738,248.09799,364.76407,634.17523,595.87683,454.3049,512.06323,477.34875
2865600,860.36743,439.9543,244.56812,359.187,623.45154,580.9335,445.6355,500.14514,468.37845
2869200,850.892,435.38907,239.88348,352.88,615.36017,567.393,437.8985,490.36453,461.44562
2872800,841.108,431.04822,234.78653,346.63046,608.72015,555.3662,430.95804,482.6009,455.29733
2876400,833.7707,427.77087,231.23659,343.1271,604.4803,546.0121,426.08487,477.23508,450.7253
2880000,827.74524,425.02075,228.86768,342.5769,599.0123,538.64496,422.1188,475.20245,444.50366
2883600,691.11896,420.42935,225.74907,755.5714,138.59015,315.52512,414.9761,961.767,75.76886
2887200,891.6009,404.29422,220.90694,61.00001,886.6587,489.45538,285.7039,0,672.93506
2890800,865.3981,470.77997,214.55476,172.71306,945.9399,558.4754,401.51877,229.30904,710.52106
2894400,814.05273,464.60944,208.99403,259.74283,812.4305,575.26843,431.72766,384.13528,616.5679
2898000,771.5026,444.10535,204.95125,294.56042,700.2125,567.17554,425.0323,459.6121,526.85297
2901600,735.39343,424.3011,200.76173,299.95364,620.3302,546.5882,404.84644,482.1381,458.47437
2905200,714.07855,410.96426,196.18921,296.14517,572.407,525.14325,388.3436,479.86087,416.025
2908800,708.83215,404.28592,192.46007,293.17252,549.5644,509.4772,381.7115,470.8211,396.3467
2912400,714.66626,402.18268,191.63284,294.82358,542.9058,501.0259,382.85574,462.9679,392.29144
2916000,725.3286,402.10147,193.24303,300.75458,542.0072,497.60675,386.81702,459.55417,393.42297
2919600,577.3792,402.38788,196.98703,684.9044,135.6764,254.98685,390.74628,917.0567,73.220085
2923200,827.39026,382.51096,202.7183,23.126371,887.3145,443.57193,264.12198,0,672.18787
2926800,862.69763,467.82718,210.217,172.67033,966.001,544.78906,410.16852,238.258,723.8426
2930400,869.7797,477.63934,218.56776,289.3833,854.83044,595.3323,471.0105,403.1207,649.3635
2934000,868.83295,467.02115,225.06407,340.33496,759.32324,612.6169,481.9812,484.76428,574.9778
2937600,862.6917,453.22968,227.63654,352.64774,692.1089,609.43475,470.82922,510.80716,517.6628
2941200,855.86237,442.40576,228.49466,351.57996,649.8582,597.0154,455.3099,509.65234,480.22717
2944800,851.57733,435.6332,229.44633,349.45724,626.26526,582.78046,443.06393,499.48172,459.45883
2948400,847.8421,431.0839,229.34314,347.03098,613.18146,568.8932,433.98825,488.09164,448.5132
2952000,843.05646,427.25375,227.54602,343.42038,605.12463,555.8915,426.5343,477.99942,442.11716
2955600,833.1567,422.21945,221.90858,335.01266,596.812,542.03296,417.62222,468.33173,435.2607
2959200,819.89905,416.6351,214.34698,324.88782,588.0517,528.1076,408.33917,459.7351,427.55508
2962800,807.51825,411.8502,207.94038,317.24045,580.8065,516.1118,400.84644,453.20642,420.71378
2966400,794.6109,407.1991,202.06787,311.67654,571.2826,505.2686,393.7953,449.44998,411.4569
2970000,615.6696,401.77707,198.01567,684.8657,131.58002,248.15643,385.51276,902.22205,69.856735
2973600,810.9875,347.4402,191.72656,5.1972795,813.1652,421.0254,223.1362,0,609.3846
2977200,783.81415,426.402,178.99869,126.29248,861.37366,493.64798,344.94446,214.34262,637.1514
2980800,730.6731,427.8712,165.67252,206.86972,735.76874,512.8346,381.1421,355.34378,546.2917
2984400,685.12915,410.90662,154.6617,234.54134,629.725,505.72827,377.4997,422.55728,460.53644
2988000,649.2703,393.10684,146.49583,236.78995,555.5964,487.0562,360.50372,442.32788,397.30655
2991600,624.45404,379.62073,140.7035,231.63472,509.19202,465.89624,343.77737,439.11386,357.346
2995200,617.2801,372.70547,137.81439,229.67561,487.43735,450.37906,336.5381,430.42877,339.27814
2998800,622.86163,370.47208,138.23686,232.83214,481.8026,442.10886,337.3612,423.35153,336.32437
3002400,633.76227,370.1451,140.73596,239.31383,481.55017,438.69824,340.96698,420.17868,338.02176
3006000,378.553,368.5551,142.86493,536.1689,121.27706,104.873116,342.13522,804.18384,62.600224
3009600,625.24524,243.4565,142.848,0,722.2166,291.5624,128.04025,0,534.4302
3013200,676.44434,369.59412,139.41833,121.67828,785.2002,409.1058,295.94888,212.84015,576.60565
3016800,686.4013,402.20587,136.06517,197.64142,695.3334,473.08185,375.6788,354.5632,515.86804
3020400,687.3279,404.22665,136.17647,229.29507,618.53613,499.98306,397.56927,423.18274,455.3139
3024000,678.7094,394.5243,132.83052,231.10146,561.5207,500.6606,388.48325,441.90424,406.01807
3027600,658.4451,380.25876,123.16534,215.15709,517.6052,483.5075,365.42282,433.56448,366.92358
3031200,636.0584,367.24823,112.96416,198.4345,486.37878,460.07104,342.75916,417.01813,339.39264
3034800,615.77924,356.90747,104.13011,186.01056,464.99982,436.70184,325.17407,401.11664,321.1395
3038400,600.5256,349.48117,97.99632,179.25676,451.70178,417.01117,313.59854,389.11517,310.19775
3042000,590.3242,344.2789,94.46386,176.59077,444.13184,401.81708,306.58307,380.98523,304.05804
3045600,584.6744,340.6302,93.00626,176.50941,440.5489,390.8543,302.47684,375.69714,300.88766
3049200,581.38934,337.61362,92.1413,176.71819,438.81714,382.6648,299.36383,371.7833,298.7406
3052800,579.3462,335.0715,92.548416,178.74284,435.61407,376.58865,296.59842,370.07095,294.62506
3056400,205.26846,329.14304,90.62384,391.43427,103.71785,0,287.98825,685.0977,50.04087
3060000,432.28873,150.60536,84.677734,0,569.0411,168.52777,97.40022,0,408.47617
3063600,497.54306,290.35425,79.33188,80.40694,619.4983,283.42914,227.77159,184.42229,439.06818
3067200,507.41165,332.47525,76.05898,126.9366,547.1685,349.63437,282.33676,302.70908,386.381
3070800,502.3884,339.54086,76.15478,145.22966,482.02008,376.65814,290.29514,357.09894,331.70868
3074400,497.132,335.7734,80.03456,154.3066,438.07135,381.3979,281.21188,373.2522,291.03433
3078000,504.4168,332.26083,84.15639,161.50899,417.84732,378.46097,274.4489,373.21906,269.71167
3081600,520.6745,330.70703,86.59156,167.04182,413.49377,374.4076,273.9675,368.58548,263.63144
3085200,540.1123,330.4491,88.46478,172.09009,417.25253,371.58493,277.4653,364.205,266.42285
3088800,555.95703,329.7264,89.13685,175.48764,419.92303,368.63715,280.2739,361.53192,268.89044
3092400,206.39035,326.20306,87.55675,394.7739,105.559586,0,278.4377,681.55975,49.028656
3096000,454.38617,155.89743,84.12692,0,594.9816,175.39783,101.185844,0,424.33316
3099600,544.3052,301.04318,83.50445,92.191574,656.344,299.05124,241.51414,187.80894,459.9589
3103200,585.1778,349.7755,86.413994,152.84225,595.55133,378.7231,312.433,312.38235,416.30576
3106800,607.83044,362.19867,90.40592,179.39093,541.7425,418.89,334.09015,372.69925,371.91122
3110400,620.309,360.86166,93.97247,188.10231,504.69064,432.77783,332.40128,391.9019,338.53735
3114000,626.0547,355.39893,96.01984,189.00885,481.28625,431.0598,322.52954,390.58435,316.6601
3117600,626.8584,349.30753,96.16012,186.71346,466.65842,421.16708,311.45425,381.63263,303.16974
3121200,624.2021,343.6633,94.693085,183.288,457.09607,407.97275,301.72638,371.608,294.75586
3124800,619.98425,338.90146,92.59072,180.29007,450.7826,394.65524,294.21878,363.26892,289.40918
3128400,615.1919,334.91086,90.30871,177.89177,446.4424,382.67764,288.5521,357.03168,285.68314
3132000,609.71826,331.28555,87.67989,175.35681,442.88303,372.18607,283.79483,352.25888,282.3966
3135600,604.3463,328.0896,85.21566,173.22397,440.00357,363.39877,279.86975,348.6401,279.43912
3139200,597.53204,324.79892,83.005455,171.75946,434.1614,355.56308,275.58597,346.6703,273.59637
3142800,236.48543,319.05368,81.23705,388.6842,102.18315,0,266.99622,665.5572,46.48443
3146400,460.60083,155.61682,80.25329,0,597.56976,167.62672,96.6651,0,426.0695
3150000,527.4228,295.08398,79.7517,87.59389,650.6394,279.28345,222.81908,178.96243,449.70892
3153600,546.3401,337.02505,79.71009,140.62834,575.66907,346.4789,279.57562,294.03485,390.8815
3157200,549.9174,344.27313,80.0728,160.68764,509.32806,376.1055,291.49384,348.19275,334.28763
3160800,548.4222,339.8113,80.76331,165.69917,463.29166,382.68054,284.78015,364.5087,292.99213
3164400,546.62427,333.00186,80.1878,164.62949,435.081,377.0294,273.91327,362.5428,267.37024
3168000,549.04803,327.54077,77.25194,161.276,421.14078,367.61435,266.8161,355.0341,255.17169
3171600,552.0859,323.1874,72.98048,157.10663,414.7188,357.77173,263.10336,347.3153,250.98802
3175200,554.5201,319.8274,69.733635,155.41158,409.78397,349.20062,261.3867,342.67496,248.46638
3178800,183.30795,315.95715,67.99425,355.28195,101.51966,0,259.2822,645.82776,45.600372
3182400,432.00864,151.88681,67.32366,0,578.7436,167.92282,97.10131,0,408.75348
3186000,527.3987,294.05652,68.512405,87.491615,639.548,285.72128,231.07439,181.76227,440.61816
3189600,570.9466,341.50565,71.84389,143.49876,580.34906,360.94675,297.87305,300.9248,396.0587
3193200,595.59454,353.7244,76.276474,168.27077,528.22003,399.0226,318.34354,358.69336,352.32184
3196800,611.7063,353.4056,81.69624,178.9998,493.98184,413.5826,318.29196,378.1286,321.39853
3200400,623.3445,349.9584,87.10081,184.72116,474.7819,414.9013,312.00464,378.94376,303.50595
3204000,633.0644,346.914,92.377716,189.82703,466.14987,410.29907,306.19302,373.57553,295.57248
3207600,639.96106,344.28348,96.05867,193.22406,462.758,403.0057,301.40817,367.0803,292.75726
3211200,642.25525,341.29858,96.96453,193.2697,460.437,393.9956,296.4984,360.8078,291.002
3214800,641.14197,338.17828,96.03886,191.49338,458.24185,384.68054,291.75058,355.55057,289.1434
3218400,637.66876,335.07526,94.06727,188.95563,455.8436,375.80908,287.32416,351.3553,286.81262
3222000,633.7349,332.45377,92.33928,187.34897,453.905,368.33264,283.87518,348.41632,284.6551
3225600,625.70294,329.14435,90.61829,185.83884,447.48386,360.74103,278.98642,346.6989,278.6095
3229200,274.7175,321.1761,87.81173,420.31033,99.918274,0,265.37164,681.5329,45.01138
3232800,474.8961,156.95494,84.50061,0,603.39557,165.56822,93.39799,0,431.595
3236400,521.76733,294.2368,82.62168,86.155556,650.46246,270.97668,210.47942,173.66504,446.09338
3240000,534.7371,335.27618,82.631065,142.3399,571.21814,335.26703,264.44156,285.96265,381.0087
