0,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.25,9.5,9.75,10.0,10.25,10.5,10.75,11.0,11.25,11.5,11.75,12.0,12.25,12.5,12.75,13.0,13.25,13.5,13.75,14.0,14.25,14.5,14.75,15.0,15.25,15.5,15.75,16.0,16.25,16.5,16.75,17.0,17.25,17.5,17.75,18.0,18.25,18.5,18.75,19.0,19.25,19.5,19.75,20.0,20.25,20.5,20.75,21.0,21.25,21.5,21.75,22.0,22.25,22.5,22.75,23.0,23.25,23.5,23.75,24.0,24.25,24.5,24.75,25.0,25.25,25.5,25.75,26.0,26.25,26.5,26.75,27.0,27.25,27.5,27.75,28.0,28.25,28.5,28.75,29.0,29.25,29.5,29.75,30.0,30.25,30.5,30.75,31.0,31.25,31.5,31.75,32.0,32.25,32.5,32.75,33.0,33.25,33.5,33.75,34.0,34.25,34.5,34.75,35.0,35.25,35.5,35.75,36.0,36.25,36.5,36.75,37.0,37.25,37.5,37.75,38.0,38.25,38.5,38.75,39.0,39.25,39.5,39.75,40.0,40.25,40.5,40.75,41.0,41.25,41.5,41.75,42.0,42.25,42.5,42.75,43.0,43.25,43.5,43.75,44.0,44.25,44.5,44.75,45.0,45.25,45.5,45.75,46.0,46.25,46.5,46.75,47.0,47.25,47.5,47.75,48.0,48.25,48.5,48.75
Q_Sto_Energy,1559.66,2106.94,2102.81,2098.68,2094.55,2091.99,2089.43,2086.88,2084.32,2082.47,2080.62,2078.77,2076.92,2075.01,2073.1,2071.19,2069.28,2067.22,2065.16,2925.59,2061.05,2058.45,2055.85,2053.24,2050.64,2046.18,2041.71,2037.24,2032.78,1989.61,1906.25,1903.27,1866.62,1906.25,2393.34,1795.98,1844.61,1858.81,1843.23,1877.54,1906.25,1902.87,1893.9,1884.92,1875.95,1849.73,1850.03,1906.25,2309.93,1754.45,1906.25,2217.26,1708.3,1906.25,2188.08,1693.77,1906.25,3213.78,2709.36,2205.6,1702.49,1906.25,2189.02,1694.23,1766.64,1826.13,1872.55,1906.25,1553.42,1786.83,1838.46,1906.25,2283.38,1741.22,1906.25,2282.8,1740.94,1796.12,1851.3,1906.25,1906.25,1906.25,1997.62,2015.59,2033.56,2037.77,2041.98,2904.22,2050.4,2050.8,2051.19,2051.59,2051.99,2051.99,2051.99,2051.99,2111.07,2106.94,2102.81,2098.68,2094.55,2091.99,2089.43,2086.88,2084.32,2082.47,2080.62,2078.77,2076.92,2075.01,2073.1,2071.19,2069.28,2067.22,2065.16,2063.11,2061.05,2058.45,2055.85,2904.71,2050.64,2046.18,2041.71,2037.24,2032.78,1989.61,1906.25,1906.25,1869.2,1853.64,1906.25,2350.42,1774.61,1808.92,1843.23,1877.54,1906.25,1902.87,1893.9,1884.92,1875.95,1906.25,2910.09,2308.24,2838.74,2279.04,1739.06,2217.26,1708.3,1906.25,2593.25,2095.71,1647.76,1779.22,1906.25,2205.6,1702.49,1906.25,2278.95,1739.02,1811.34,1906.25,2379.92,1789.3,1810.81,1906.25,2286.25,1742.66,1824.73,1906.25,2282.99,1741.03,1823.5,1850.58,1851.3,1906.25,1906.25,1906.25,1997.62,2015.59,2033.56,2037.77,2895.76,2046.19,2050.4,2050.8,2051.19,2051.59,2051.99,2051.99,2907.4,2051.99
COP_Carnot,0.0,5.32,5.32,5.32,5.32,5.32,5.31,5.31,5.3,5.3,5.29,5.29,5.28,5.29,5.29,5.29,5.29,5.29,5.3,5.3,5.66,5.3,5.31,5.31,5.32,5.32,5.33,5.34,5.34,5.35,9.19,9.21,9.23,9.25,5.38,0.0,9.34,9.4,9.45,9.51,9.57,9.58,9.6,9.61,9.63,9.73,9.83,9.93,5.61,6.02,10.05,5.61,0.0,10.08,5.62,6.04,10.13,5.63,6.04,6.03,6.03,10.01,5.58,0.0,9.84,9.81,9.78,9.75,5.91,9.69,9.66,9.63,5.48,0.0,9.57,5.47,0.0,9.53,9.51,9.5,9.48,9.46,5.43,5.42,5.42,5.42,5.42,5.42,5.81,5.41,5.39,5.38,5.36,5.36,5.36,5.36,5.32,5.32,5.32,5.32,5.32,5.32,5.31,5.31,5.3,5.3,5.29,5.29,5.28,5.29,5.29,5.29,5.29,5.29,5.3,5.3,5.3,5.3,5.31,5.31,5.68,5.32,5.33,5.34,5.34,5.35,9.19,9.21,9.23,9.25,9.28,5.39,5.78,9.4,9.45,9.51,9.57,9.58,9.6,9.61,9.63,9.73,5.55,5.98,5.61,6.02,6.02,5.61,0.0,10.08,5.62,0.0,0.0,10.12,10.1,5.62,6.03,10.01,5.58,0.0,9.84,9.81,5.53,5.92,9.72,9.69,5.5,5.88,9.6,9.58,5.47,5.85,9.54,9.53,9.51,9.5,9.48,9.46,5.43,5.42,5.42,5.42,5.42,5.8,5.43,5.41,5.39,5.38,5.36,5.36,5.36,5.73
COP_HP,0.0,2.13,2.13,2.13,2.13,2.13,2.12,2.12,2.12,2.12,2.12,2.12,2.11,2.11,2.12,2.12,2.12,2.12,2.12,2.12,2.26,2.12,2.12,2.12,2.13,2.13,2.13,2.13,2.14,2.14,3.67,3.68,3.69,3.7,2.15,0.0,3.74,3.76,3.78,3.8,3.83,3.83,3.84,3.85,3.85,3.89,3.93,3.97,2.24,2.41,4.02,2.25,0.0,4.03,2.25,2.42,4.05,2.25,2.42,2.41,2.41,4.0,2.23,0.0,3.94,3.92,3.91,3.9,2.36,3.88,3.86,3.85,2.19,0.0,3.83,2.19,0.0,3.81,3.8,3.8,3.79,3.78,2.17,2.17,2.17,2.17,2.17,2.17,2.32,2.16,2.16,2.15,2.14,2.14,2.14,2.14,2.13,2.13,2.13,2.13,2.13,2.13,2.12,2.12,2.12,2.12,2.12,2.12,2.11,2.11,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.27,2.13,2.13,2.13,2.14,2.14,3.67,3.68,3.69,3.7,3.71,2.16,2.31,3.76,3.78,3.8,3.83,3.83,3.84,3.85,3.85,3.89,2.22,2.39,2.24,2.41,2.41,2.25,0.0,4.03,2.25,0.0,0.0,4.05,4.04,2.25,2.41,4.0,2.23,0.0,3.94,3.92,2.21,2.37,3.89,3.88,2.2,2.35,3.84,3.83,2.19,2.34,3.82,3.81,3.8,3.8,3.79,3.78,2.17,2.17,2.17,2.17,2.17,2.32,2.17,2.16,2.16,2.15,2.14,2.14,2.14,2.29
T_Air,278.61,278.63,278.66,278.68,278.71,278.63,278.56,278.48,278.4,278.35,278.3,278.25,278.2,278.23,278.25,278.28,278.3,278.33,278.35,278.38,278.4,278.45,278.51,278.56,278.61,278.68,278.76,278.83,278.91,278.99,279.06,279.14,279.21,279.31,279.41,279.52,279.62,279.82,280.02,280.22,280.42,280.48,280.53,280.58,280.63,280.96,281.28,281.61,281.94,281.97,281.99,282.02,282.04,282.09,282.14,282.19,282.24,282.19,282.14,282.09,282.04,281.86,281.69,281.51,281.33,281.23,281.13,281.03,280.93,280.83,280.73,280.63,280.53,280.48,280.42,280.37,280.32,280.27,280.22,280.17,280.12,280.05,279.97,279.89,279.82,279.84,279.87,279.89,279.92,279.72,279.52,279.31,279.11,279.11,279.11,279.11,278.61,278.63,278.66,278.68,278.71,278.63,278.56,278.48,278.4,278.35,278.3,278.25,278.2,278.23,278.25,278.28,278.3,278.33,278.35,278.38,278.4,278.45,278.51,278.56,278.61,278.68,278.76,278.83,278.91,278.99,279.06,279.14,279.21,279.31,279.41,279.52,279.62,279.82,280.02,280.22,280.42,280.48,280.53,280.58,280.63,280.96,281.28,281.61,281.94,281.97,281.99,282.02,282.04,282.09,282.14,282.19,282.24,282.19,282.14,282.09,282.04,281.86,281.69,281.51,281.33,281.23,281.13,281.03,280.93,280.83,280.73,280.63,280.53,280.48,280.42,280.37,280.32,280.27,280.22,280.17,280.12,280.05,279.97,279.89,279.82,279.84,279.87,279.89,279.92,279.72,279.52,279.31,279.11,279.11,279.11,279.11
T_Mean,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94
c_el_power,0.014,0.252,0.158,0.156,0.153,0.154,0.154,0.155,0.156,0.156,0.156,0.156,0.156,0.155,0.154,0.153,0.152,0.153,0.154,0.298,0.116,0.188,0.22,0.252,0.284,0.268,0.252,0.237,0.221,0.204,0.138,0.142,0.132,0.135,0.25,0.068,0.125,0.116,0.108,0.107,0.1,0.102,0.106,0.11,0.115,0.06,0.01,0.0,0.008,0.0,0.011,0.129,0.046,0.128,0.209,0.279,0.188,0.385,0.441,0.417,0.393,0.107,0.185,0.071,0.14,0.146,0.151,0.157,0.224,0.157,0.116,0.092,0.159,0.022,0.097,0.189,0.052,0.119,0.131,0.143,0.145,0.14,0.212,0.198,0.196,0.193,0.192,0.33,0.225,0.181,0.172,0.164,0.156,0.156,0.156,0.156,0.174,0.161,0.158,0.156,0.153,0.154,0.154,0.155,0.156,0.156,0.156,0.156,0.156,0.155,0.154,0.153,0.152,0.153,0.154,0.155,0.156,0.188,0.22,0.394,0.241,0.268,0.252,0.237,0.221,0.204,0.138,0.143,0.132,0.13,0.133,0.238,0.161,0.118,0.113,0.107,0.1,0.102,0.106,0.11,0.115,0.066,0.213,0.0,0.028,0.0,0.042,0.156,0.046,0.128,0.273,0.107,0.127,0.157,0.133,0.18,0.181,0.107,0.199,0.071,0.14,0.149,0.262,0.376,0.162,0.144,0.211,0.407,0.069,0.079,0.179,0.415,0.109,0.116,0.126,0.143,0.145,0.14,0.212,0.198,0.196,0.193,0.331,0.147,0.19,0.181,0.172,0.164,0.156,0.156,0.296,0.189
total_costs_ch,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,3.307,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,1.643,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,2.268,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,2.504,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.947,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,1.964,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.099,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155,3.155
P_EL,38.75,718.75,452.06,444.57,437.08,439.57,441.32,443.06,444.8,444.97,444.8,444.63,444.46,441.57,438.7,435.84,433.12,435.96,439.01,852.34,332.8,536.75,628.64,720.53,812.43,766.29,721.04,675.8,630.56,583.09,394.35,406.41,376.41,386.68,714.28,194.33,357.4,332.34,308.43,305.56,286.45,291.94,302.89,315.31,327.73,172.72,29.13,-106.95,22.79,-0.0,31.81,369.85,132.56,364.91,597.2,795.91,537.68,1099.74,1260.36,1191.99,1123.63,305.7,529.07,203.34,400.91,416.66,432.4,448.22,638.84,447.82,330.32,263.92,455.4,62.33,275.79,541.16,147.47,338.63,373.38,408.04,413.72,398.89,606.95,566.71,560.27,550.83,547.74,943.24,644.01,515.99,492.19,468.4,444.6,444.42,444.42,444.42,496.86,459.56,452.06,444.57,437.08,439.57,441.32,443.06,444.8,444.97,444.8,444.63,444.46,441.57,438.7,435.84,433.12,435.96,439.01,442.07,445.12,536.75,628.64,1124.45,687.18,766.29,721.04,675.8,630.56,583.09,394.35,407.22,376.41,371.66,379.63,679.25,460.55,337.58,321.63,305.56,286.45,291.94,302.89,315.31,327.73,187.37,607.98,0.0,81.22,0.0,118.88,444.32,132.56,364.91,778.73,306.18,364.06,449.23,380.18,513.42,517.39,305.7,569.66,203.34,400.91,425.85,749.92,1074.08,463.9,412.47,603.75,1164.14,196.73,225.36,512.57,1186.65,311.26,331.37,359.06,408.04,413.72,398.89,606.95,566.71,560.27,550.83,944.52,420.36,541.54,515.99,492.19,468.4,444.6,444.42,846.72,540.38
P_EL_Dem,38.75,33.38,28.01,22.64,17.27,19.73,22.2,24.67,27.13,27.52,27.91,28.3,28.69,26.89,25.1,23.3,21.51,25.7,29.9,34.09,38.28,131.72,225.16,318.6,412.04,369.37,326.7,284.03,241.36,236.43,231.5,226.56,221.63,247.59,273.55,299.5,325.46,327.16,328.86,330.55,332.25,365.87,399.49,433.12,466.74,365.62,264.5,163.37,62.25,165.22,268.19,371.16,474.13,505.92,537.71,569.5,601.29,520.2,439.11,358.02,276.93,276.38,275.83,275.28,274.72,281.83,288.93,296.03,303.14,235.84,168.54,101.25,33.95,62.33,90.71,119.09,147.47,167.33,187.19,207.04,226.9,211.64,196.38,181.13,165.87,160.97,156.07,151.18,146.28,121.04,95.8,70.56,45.32,45.32,45.32,45.32,38.75,33.38,28.01,22.64,17.27,19.73,22.2,24.67,27.13,27.52,27.91,28.3,28.69,26.89,25.1,23.3,21.51,25.7,29.9,34.09,38.28,131.72,225.16,318.6,412.04,369.37,326.7,284.03,241.36,236.43,231.5,226.56,221.63,247.59,273.55,299.5,325.46,327.16,328.86,330.55,332.25,365.87,399.49,433.12,466.74,365.62,264.5,163.37,62.25,165.22,268.19,371.16,474.13,505.92,537.71,569.5,601.29,520.2,439.11,358.02,276.93,276.38,275.83,275.28,274.72,281.83,288.93,296.03,303.14,235.84,168.54,101.25,33.95,62.33,90.71,119.09,147.47,167.33,187.19,207.04,226.9,211.64,196.38,181.13,165.87,160.97,156.07,151.18,146.28,121.04,95.8,70.56,45.32,45.32,45.32,45.32
P_EL_HP,0.0,685.37,424.06,421.93,419.81,419.84,419.12,418.4,417.67,417.45,416.89,416.33,415.78,414.68,413.61,412.54,411.61,410.25,409.11,818.25,294.52,405.03,403.48,401.93,400.38,396.92,394.34,391.77,389.2,350.31,170.13,190.76,169.34,183.86,515.7,0.0,167.32,166.31,166.47,187.66,192.61,183.05,178.95,176.32,173.7,160.64,159.0,164.87,436.58,277.2,172.42,373.88,0.0,174.47,348.89,489.72,173.62,804.97,1034.89,1035.82,1036.75,180.0,364.55,0.0,158.75,159.25,159.76,160.33,335.7,211.98,161.77,162.68,421.45,0.0,185.08,422.07,0.0,171.31,186.19,201.0,186.82,187.25,410.57,385.59,394.41,389.86,391.66,792.06,497.73,394.94,396.39,397.83,399.28,399.09,399.09,399.09,458.11,426.18,424.06,421.93,419.81,419.84,419.12,418.4,417.67,417.45,416.89,416.33,415.78,414.68,413.61,412.54,411.61,410.25,409.11,407.98,406.84,405.03,403.48,805.85,275.14,396.92,394.34,391.77,389.2,350.31,170.13,191.58,169.34,168.83,181.05,484.92,270.47,171.55,179.66,187.66,192.61,183.05,178.95,176.32,173.7,175.28,737.85,271.83,495.0,277.2,259.5,448.34,0.0,174.47,530.42,0.0,0.0,154.46,154.71,357.25,430.51,180.0,405.14,0.0,158.75,168.44,477.28,786.19,160.76,176.63,435.2,1062.89,162.78,163.03,421.86,1067.56,163.79,164.04,171.88,201.0,186.82,187.25,410.57,385.59,394.41,389.86,788.44,269.18,395.26,394.94,396.39,397.83,399.28,399.09,801.4,495.05
P_PV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,7.28,10.92,14.56,44.76,74.97,105.17,135.37,161.13,186.89,212.64,238.4,256.98,275.55,294.13,312.7,353.54,394.37,435.2,476.03,442.42,408.8,375.19,341.57,315.49,289.4,263.31,237.23,225.43,213.64,201.84,190.05,150.68,111.31,71.94,32.56,24.42,16.28,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,7.28,10.92,14.56,44.76,74.97,105.17,135.37,161.13,186.89,212.64,238.4,256.98,275.55,294.13,312.7,353.54,394.37,435.2,476.03,442.42,408.8,375.19,341.57,315.49,289.4,263.31,237.23,225.43,213.64,201.84,190.05,150.68,111.31,71.94,32.56,24.42,16.28,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_Temp_HP,0.0,4.1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,4.9,1.9,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.1,1.8,2.0,1.8,1.9,3.1,0.0,1.8,1.8,1.8,2.0,2.1,2.0,1.9,1.9,1.9,1.8,1.8,1.8,2.7,1.9,1.9,2.4,0.0,2.0,2.2,3.3,2.0,5.1,7.0,7.0,7.0,2.0,2.3,0.0,1.8,1.8,1.8,1.8,2.2,2.3,1.8,1.8,2.6,0.0,2.0,2.6,0.0,1.8,2.0,2.1,2.0,2.0,2.5,2.3,2.4,2.4,2.4,4.8,3.2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,4.8,1.8,2.4,2.4,2.3,2.3,2.1,1.8,2.0,1.8,1.8,1.9,2.9,1.8,1.8,1.9,2.0,2.1,2.0,1.9,1.9,1.9,1.9,4.6,1.8,3.1,1.9,1.8,2.8,0.0,2.0,3.3,0.0,0.0,1.8,1.8,2.2,2.9,2.0,2.5,0.0,1.8,1.9,3.0,5.2,1.8,1.9,2.7,7.0,1.8,1.8,2.6,7.0,1.8,1.8,1.8,2.1,2.0,2.0,2.5,2.3,2.4,2.4,4.8,1.8,2.4,2.4,2.4,2.4,2.4,2.4,4.8,3.2
d_Temp_Hou,1.1,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.4,2.2,2.1,2.0,1.9,1.9,1.8,1.7,1.9,2.0,2.1,2.2,2.1,2.1,2.1,2.1,2.0,1.9,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.5,1.7,1.7,1.8,1.8,1.1,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.8,2.0,2.2,2.2,2.2,2.4,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.4,2.2,2.1,2.0,1.9,1.9,1.8,1.7,1.9,2.0,2.1,2.2,2.1,2.1,2.1,2.1,2.0,1.9,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.8,2.0,2.2,2.2,2.2,2.4,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
c_grid,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
c_penalty,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,-0.0,0.0,0.0,0.0,0.174,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
