0.0,293.15,293.15,0.0,0.0,293.15,323.15,323.15,313.15,313.15,2,10.0,0.0,0.0,0.117450997,4758.06976
0.0,317.931544670391,312.8411189935821,3091.986682271373,10000.0,326.0646109933566,323.14063609904616,323.140131306594,317.9344132133043,314.1610120896865,2,10.0,0.0,0.0,0.1258347025,4733.37847
0.0,320.0705118560365,315.2450104662278,3195.2747812694606,10000.0,328.17365768593805,323.13188781763574,323.13027093854663,320.0725306966263,316.3821720364534,2,10.0,0.0,0.0,0.134218408,4708.68718
0.0,322.17443535909854,317.4820713062019,3299.9270242862294,10000.0,330.372141961975,323.12331952940133,323.12041639948757,322.1768506591942,318.6446655877722,2,10.0,0.0,0.0,0.1426021135,4683.99589
0.0,324.4052256631439,319.6871586696382,3412.38916604869,10000.0,332.60830552830174,323.11487752029205,323.1105694055027,324.40774942744065,320.86278378567215,2,10.0,0.0,0.0,0.150985819,4659.3045999999995
0.0,326.64276966962586,321.9129532252769,3518.0755761431014,10000.0,334.83985411884214,323.10555817933346,323.1007339921906,326.64528100337037,323.0873198822797,2,10.0,0.0,0.0,0.1353435935,4644.3139775
0.0,328.8756167248727,324.15355355731543,3628.7592951513343,10000.0,337.0727667904865,323.0969010774169,323.09091052113325,328.8781239187372,325.32238134064386,2,10.0,0.0,0.0,0.119701368,4629.323355
0.0,331.11637170920625,326.4072183115605,3735.993025521284,10000.0,339.31805681592624,323.08346932088256,323.08108965627696,331.11889317321254,327.572854425126,2,10.0,0.0,0.0,0.1040591425,4614.3327325
0.0,333.36575166416634,328.66381354700246,3843.6386825527925,10000.0,341.5700758448872,323.0779372329078,323.0712833464142,333.36828292842466,329.82743820602695,2,10.0,0.0,0.0,0.088416917,4599.3421100000005
0.0,335.50891036716115,330.8884491811672,3664.5118037579464,9348.973079784866,343.15010717371683,323.0698279763409,323.06148451080435,335.51099333369456,332.02426236997354,2,10.0,0.0,0.0,0.082380527,4592.4496875
0.0,336.80398325837297,332.5796585770041,3104.9007702443123,7913.266615907291,343.1500725381253,323.06390099049815,323.0516728805908,336.805302764817,333.62818118083965,2,10.0,0.0,0.0,0.076344137,4585.5572649999995
0.0,337.6616250069135,333.7401544092427,2723.1493453295943,6933.303293629436,343.1500510692305,323.0560268465152,323.04186540139284,337.6625507169641,334.73577323048085,2,10.0,0.0,0.0,0.070307747,4578.664842499999
0.0,338.26386316803905,334.5548390930158,2452.679707342796,6243.5692087530015,343.1500358702151,323.04757317915204,323.032064511965,338.2645228829453,335.51490067706396,2,10.0,0.0,0.0,0.064271357,4571.772419999999
0.0,338.6720497905667,335.1099617803721,2272.942501811762,5775.369297299625,343.1500257113197,323.0390822199789,323.0222706141072,338.6725312072633,336.0444440166028,2,10.0,0.0,0.0,0.0635999335,4569.173999999999
0.0,338.9681286613075,335.5110802042678,2139.3785948889717,5435.91842260954,343.1500182546798,323.0305511269185,323.01248249712006,338.9684807858115,336.42804800235496,2,10.0,0.0,0.0,0.06292851,4566.57558
0.0,339.17449709695165,335.791289442086,2047.0524555073002,5199.302046838064,343.15001309578577,323.02218698046727,323.00270045690866,339.1747589753434,336.695543798733,2,10.0,0.0,0.0,0.0622570865,4563.97716
0.0,339.3053202727738,335.9683119037362,1988.0365209329516,5049.407854508881,343.1500097933167,323.0132128604514,322.99293057530576,339.30552478964137,336.8648620346039,2,10.0,0.0,0.0,0.061585663,4561.37874
0.0,339.41963763120316,336.12428048122956,1937.143987410935,4918.161462658418,343.1500069724477,323.0054877072057,322.9831539030136,339.41979243366063,337.0134394561003,2,10.0,0.0,0.0,0.06145471075,4562.31911
0.0,339.4938575204687,336.2249010604391,1905.1291481782537,4832.980733460774,343.1500051022269,322.9971556139282,322.97338894674965,339.4939801726571,337.10974880001737,2,10.0,0.0,0.0,0.0613237585,4563.259480000001
0.0,339.5416607843554,336.28940692097063,1883.8389914534935,4778.260945204169,343.1500038871845,322.98862748735775,322.96363626696535,339.5417624001242,337.1715005182482,2,10.0,0.0,0.0,0.061192806249999995,4564.19985
0.0,339.5727376252489,336.3312285015994,1870.344080822464,4742.738909897738,343.1500030933661,322.9800537887093,322.9538921839849,339.57282541618946,337.21155287222444,2,10.0,0.0,0.0,0.061061854,4565.14022
0.0,339.6038144661424,336.3730500822282,1856.8415347583082,4707.216874591308,343.1500022995477,322.9714800900609,322.9441481010045,339.60388843225473,337.25160522620064,2,10.0,0.0,0.0,0.28112919925,4568.1445575
0.0,339.6285675748271,336.40524870494465,1849.328593746845,4679.16618556699,343.1500016120017,322.96344010959797,322.9344027782372,339.6286301114443,337.28295031297375,3,10.0,0.0,0.0,0.5011965445000001,4571.148895
0.0,336.9308300623601,335.0161988739444,2219.033796353985,5973.011815236232,338.1503465632931,333.3405938516901,331.1289029625564,336.92836163618483,335.4587749846339,2,10.0,0.0,0.0,0.72126388975,4574.1532325
0.0033333333333333335,338.6012898930436,334.9618134133723,2327.927155322493,5887.743885252805,343.1500443915602,333.3921236572135,331.1843289665218,338.6018564040045,335.87958712412467,2,25.0,0.105,0.0,0.941331235,4577.157569999999
0.0,338.9114258208063,335.4260080148263,2179.7751019199773,5511.93497959983,343.1500199185198,333.3674613242574,330.5448903102551,338.9117565235657,336.33999863643055,2,10.0,0.0,0.0,0.9561385875,4579.9089324999995
0.0,339.117019496276,335.70957932658695,2083.4732066390557,5268.419470241581,343.1500145192982,333.3395215151825,329.71497367869745,339.1172922290854,336.6167088107098,2,10.0,0.0,0.0,0.97094594,4582.660295
0.0,339.2717650615141,335.9178147422545,2015.8780292493527,5089.3146428763785,343.1500104092608,333.3226456651306,329.55729432804435,339.2719802958559,336.81848249142087,2,10.0,0.0,0.0,0.9857532925,4585.4116575
0.0,339.37842957905013,336.0608124963431,1967.672716845876,4967.614971599975,343.15000766346407,333.3082549632335,329.5499354013655,339.3785973845969,336.9554129231971,2,10.0,0.0,0.0,1.000560645,4588.16302
0.0033333333333333335,339.4548375021148,336.16274454841505,1934.3790096315395,4880.5919783040745,343.1500056745561,333.29387964371256,329.5425660317243,339.45497076803713,337.05322612428097,2,25.0,0.105,0.0,0.9978673545,4585.7211935
0.0,339.5164718465647,336.24462519061376,1908.3242565985622,4810.500785735172,343.1500040552189,333.27951183504166,329.53519156303184,339.51657686633934,337.1319393079002,0,10.0,0.0,0.0,0.995174064,4583.279367
0.0,336.81301696216303,334.8620386275202,0.0,0.0,317.8249394846062,333.2650235029619,329.5277845067808,336.8104603722841,335.2955198547818,2,10.0,0.0,0.0,0.9924807735,4580.837540500001
0.0,338.387228307572,334.8679308739384,2376.663049344207,5983.355104541457,343.1500342204957,333.250674781846,329.5203962466435,338.38830452998195,335.85206020493564,2,10.0,0.0,0.0,0.989787483,4578.395714
0.0,338.8293550866882,335.32841685154136,2218.215834451649,5582.621896420572,343.1500212516967,333.2363430475495,329.5129977959187,338.8298381573464,336.2616225972418,2,10.0,0.0,29.00235231770694,1.09425786625,4592.47417475
0.0,339.05986092716404,335.6280102128396,2119.362475392487,5330.722305097764,343.15001546241575,333.2220290274249,329.50558753724926,339.06018504227734,336.5438213391308,2,10.0,0.0,58.00470463541388,1.1987282495,4606.5526355
0.0,339.22850727938606,335.8512818510677,2045.2330234345234,5141.17329405763,343.15001113451797,333.2077263005037,329.49816977786276,339.22873939949426,336.7571584175827,2,10.0,0.0,87.00705695312082,1.30319863275,4620.63109625
0.0,339.35511003643705,336.0185692520531,1989.2919408117418,4997.713259825394,343.15000778405437,333.1934335212895,329.490745421773,339.3552809161101,336.91823667658343,2,10.0,0.0,116.00940927082776,1.407669016,4634.709557
0.0,339.4460638488427,336.1385631406349,1948.9515047862476,4894.623298548178,343.15000536257475,333.1791532336339,329.483312806919,339.44619166583726,337.0338188302027,2,10.0,0.0,198.80850843983575,1.36993680175,4661.92163025
0.0,339.51585161592817,336.2304771901965,1917.8883452990653,4815.502484246487,343.150003492666,333.16488036266065,329.47587528854325,339.5159471630244,337.1223883292265,2,10.0,0.0,281.60760760884375,1.3322045875000001,4689.1337035
0.0,339.5704668831907,336.2999043312323,1894.0822864269624,4754.38164756711,343.15000192023314,333.1506212477575,329.46842876176004,339.5705351990704,337.19010332398955,2,10.0,0.0,364.4067067778517,1.29447237325,4716.3457767499995
0.0,339.60974946159996,336.34669508191865,1877.5901294771252,4711.420326040682,343.15000065206743,333.136375719492,329.4609733362804,339.6097957387343,337.23679922608085,2,10.0,0.0,447.2058059468597,1.256740159,4743.557849999999
0.0033333333333333335,339.6315785159837,336.36887036597835,1869.140373039284,4688.730729263278,343.14999977808117,333.12214153465163,329.4535104646311,339.6316099829499,337.2602969543817,2,25.0,0.105,606.3954957849842,1.00007902125,4522.239239999999
0.0,339.63595404634185,336.3664301834114,1868.741102288786,4686.312857235464,343.1499992982743,333.10791869323646,329.4460401468122,339.6359779317171,337.26059650889215,2,10.0,0.0,765.5851856231088,0.7434178835,4300.92063
0.0,339.66399501245195,336.4070925507408,1856.105984338813,4653.36099546477,343.1499987119949,333.09370884390523,329.4385616432242,339.66400831929957,337.29861315820153,2,10.0,0.0,924.7748754612333,0.48675674575000005,4079.60202
0.0,339.70325215503465,336.47035502456475,1837.3717271970918,4605.257184644626,343.14999817082145,333.0795114875067,329.4310751777897,339.70325498231506,337.35590407260685,2,10.0,0.0,1083.964565299358,0.230095608,3858.28341
0.0033333333333333335,339.737838126425,336.53005304047065,1820.379632564956,4561.631494550671,343.14999786819334,333.06532598703984,329.4235810362717,339.73783452398413,337.4089331010134,2,25.0,0.105,1189.114422438967,0.39255046525,3648.909315
0.0,339.7677529266231,336.58618659845854,1805.131935207656,4522.4839251817675,343.1499978041107,333.0511523425048,329.41607921867006,339.76774694430674,337.4577002434213,2,10.0,0.0,1294.2642795785762,0.5550053225,3439.5352199999998
0.0,339.7929965556289,336.6387556985285,1791.6306610261975,4487.8144765390525,343.14999797857337,333.03699055390155,329.40856972498494,339.7929922432829,337.50220549983055,2,10.0,0.0,1399.4141367181853,0.71746017975,3230.1611249999996
0.0,339.8135690134424,336.68776034068037,1779.8776270558276,4457.623148621958,343.14999839158145,333.02284062123,329.40105255521627,339.8135704209126,337.542448870241,1,10.0,0.0,1504.5639938577945,0.879915037,3020.7870299999995
0.0021666666666666666,337.47004802112326,336.17587660047343,0.0,0.0,317.796385624101,333.008573165848,329.39349981143255,337.4681149760512,336.4320684754408,1,40.0,0.105,1512.0884645526344,0.89292488075,2921.4948149999996
0.0,336.0725561438457,334.8700827930687,0.0,0.0,304.75888843943574,332.985990121686,328.8196083390395,336.0712722706963,335.187516353962,1,10.0,0.0,1519.612935247474,0.9059347245,2822.2025999999996
