0.0,293.15,293.15,0.0,0.0,293.15,323.15,323.15,313.15,313.15,1
0.0,312.6980397767533,311.64066696541437,0.0,0.0,293.15,323.1407079278817,323.14013192529416,312.69728583558594,311.9399017427826,1
0.0,311.6898590446597,310.559732217145,0.0,0.0,293.15,323.1318480090613,323.13027165826895,311.68853826307713,310.8108841500298,1
0.0,310.58651494761176,309.4763411490668,0.0,0.0,293.15,323.1234220093123,323.1204180149818,310.5851731317189,309.72549556218956,1
0.0,309.4526598777248,308.3717472983316,0.0,0.0,293.15,323.11503001070446,323.11056861040413,309.4514025915565,308.63694361890094,1
0.0,308.33543450086916,307.2449593262101,0.0,0.0,293.15,323.1060490580421,323.1007311368383,308.3342034157345,307.5174573519979,1
0.0,307.21514910847014,306.1132309540365,0.0,0.0,293.15,323.09795075273695,323.09089341125116,307.2139129550263,306.3886294552287,1
0.0,306.07910577081776,304.9641133397188,0.0,0.0,293.15,323.08946006629134,323.08106525368436,306.07785581927607,305.24277411711836,1
0.0,304.93477877163474,303.80246409702886,0.0,0.0,293.15,323.08091385534317,323.0712403266214,304.9335114173694,304.0859807832811,1
0.0,303.7776205940334,302.6417784239329,0.0,0.0,293.15,323.07225873302497,323.0614259886332,303.77634558544474,302.9252249299306,1
0.0,305.22351007308504,302.1688735284591,2302.6602554300734,8811.324541171005,313.15016489163384,323.0635955148909,323.05161246605167,305.22847399266936,303.14993072044626,1
0.0,307.6367321070619,304.30341243620984,1778.8318329441086,6806.860163625011,313.1500811298225,323.05501159202186,323.0418038927586,307.63800730916796,305.037271880513,1
0.0,308.7222423378036,305.9217345817166,1436.4253424915785,5496.612914728991,313.1500590315704,323.04645121311484,323.03200074589137,308.72313353456366,306.5818230673284,1
0.0,309.4843136419284,306.98571216626624,1199.07966532332,4588.389463283593,313.15003953100063,323.03789702585595,323.02220312780526,309.4850193394823,307.6168450241837,1
0.0,310.01707732220854,307.68183902862165,1041.3141386553807,3984.686020740559,313.15002491590633,323.0293455554132,323.01241103672106,310.01755346125026,308.28867627529894,1
0.0,310.3677014154554,308.1369791403408,938.9561751231365,3593.0042543752397,313.15001548673234,323.0207958574835,323.00262446319505,310.3679949952581,308.7246878926423,1
0.0,310.6002504676853,308.441938627463,870.7087416641939,3331.84936095067,313.15000934142824,323.012247602227,322.9928433958836,310.6004245411367,309.01676954053096,1
0.0,310.73127407880486,308.61808728624777,831.5749260206892,3182.100290908679,313.1500059842728,323.00370074580053,322.9830678308259,310.731387107674,309.18605067563607,1
0.0,310.8071383110045,308.71514139276223,809.3347044861424,3096.996085558711,313.1500038273898,322.99515535488956,322.9732977544397,310.80721245872587,309.28079684841185,1
0.0,310.84647653202296,308.76073458939356,797.8981422313304,3053.233065327794,313.15000242494114,322.9866113534182,322.96353316048254,310.84653367380145,309.327988353927,1
0.0,310.84174909363253,308.7510932913538,799.5741615555594,3059.6465138031,313.15000240012796,322.9780689154289,322.95377403457854,310.84180461611885,309.32006136534767,1
0.0,310.82994069812617,308.73174471448385,803.4048943971599,3074.305169207588,313.15000255412394,322.96952793981393,322.94402037030477,310.829998348979,309.3025698149951,1
0.0,310.8355212125965,308.73435868225624,802.1614819597645,3069.547151384841,313.15000220023524,322.96098840280445,322.93427215900283,310.8355745481599,309.30613737805595,1
0.0,310.8243883563874,308.7150546574497,805.8782046294546,3083.7695386750797,313.1500023030127,322.9524503843725,322.9245293889842,310.82444394545126,309.2886496980098,1
0.0,310.8075332981444,308.68811671675303,811.2988195847965,3104.512023947576,313.15000255574904,322.94391388462225,322.91479205089325,310.8075928578634,309.26399188004564,1
0.015500000000000002,310.8068884042672,308.681941641758,811.9423528857393,3106.9745762235602,313.1500023432869,322.9353788842791,322.9050601359404,310.80694446572966,309.2596363950155,1
0.0,310.83355993289786,308.7107775643708,805.1792769839841,3078.8467727010575,313.15000135745976,322.88870705778214,313.8156431446149,310.8335991600456,309.2892257272098,1
0.0,310.8486114531145,308.7328119772914,801.2187587890999,3061.4685669543273,313.1500010781777,322.87838417435944,313.8252247022501,310.84864363312454,309.3092633099393,1
0.0,310.8596589206426,308.7481738277753,797.8591924916417,3048.631628176063,313.1500008144517,322.8680551922138,313.8332974712155,310.8596866380379,309.32391770903223,1
0.0,310.86658926207514,308.7583297021758,795.8251324719557,3040.4234601062562,313.15000067227504,322.8577401867137,313.8411510189152,310.86661453929145,309.3334293289192,1
0.0,310.8709583779179,308.7652469876054,794.6151331122007,3035.0948069488695,313.1500006057131,322.8474338759539,313.84886819111847,310.8709824730936,309.3397416740209,1
0.0,310.8753274937606,308.772164273035,793.4044849751263,3029.7661537920508,313.1500005391511,322.8371275651942,313.85658536332176,310.8753504068957,309.3460540191226,1
0.0033333333333333335,310.87969660960334,308.7790815584646,792.1931880605799,3024.4375006352316,313.1500004725891,322.82682125443444,313.864302535525,310.87971834069776,309.35236636422434,1
0.0033333333333333335,310.8840657254461,308.7859988438942,790.981242368558,3019.108847478413,313.1500004060271,322.8165149436747,313.87201970772827,310.8840862744999,309.3586787093261,1
0.0,310.8884348412888,308.7929161293238,789.7686478990558,3013.780194321594,313.1500003394651,322.80620863291495,313.87973687993156,310.888454208302,309.36499105442783,1
0.0,310.8952207778481,308.80541883050415,787.6262047990496,3004.9364129356145,313.1500003124597,322.7959156284947,313.887232303055,310.8952396026077,309.37595087144405,1
0.0,310.9065328274185,308.82838164679714,783.7422763815858,2989.5096576844694,313.15000035953415,322.7856475435881,313.8943124444869,310.90655230808886,309.39561426459113,1
